step,max_distance,k_max,entropy
0,1,3,1.33887
67,3,12,4.22775
134,4,14,4.8982
201,6,15,5.29055
268,6,16,5.57072
335,7,16,5.79193
402,7,17,5.97471
469,7,17,6.12547
536,7,17,6.25842
603,7,17,6.37711
670,7,17,6.48169
737,7,17,6.57702
804,8,17,6.66278
871,8,17,6.74276
938,8,17,6.81662
1005,8,18,6.88584
1072,8,18,6.94966
1139,8,18,7.0101
1206,8,18,7.06698
1273,8,18,7.12037
1340,8,18,7.17221
1407,8,18,7.22103
1474,8,18,7.26707
1541,8,19,7.31132
1608,8,19,7.35393
1675,8,19,7.39472
1742,8,20,7.43414
1809,8,20,7.47167
1876,8,20,7.50788
1943,8,20,7.54273
2010,8,20,7.57651
2077,8,20,7.60879
2144,8,20,7.64077
2211,8,20,7.67136
2278,8,20,7.70115
2345,8,20,7.72995
2412,8,20,7.7575
2479,8,20,7.78501
2546,8,20,7.81141
2613,9,20,7.83746
2680,9,21,7.8629
2747,9,21,7.88773
2814,9,21,7.91162
2881,9,21,7.93507
2948,9,21,7.95788
3015,9,21,7.98032
3082,9,21,8.00232
3149,9,22,8.02359
3216,9,23,8.04462
3283,9,23,8.06502
3350,9,23,8.08528
3417,9,23,8.10515
3484,9,23,8.12436
3551,9,23,8.14377
3618,10,23,8.16234
3685,10,23,8.18057
3752,10,23,8.19859
3819,10,23,8.21628
3886,10,23,8.23354
3953,10,23,8.25046
4020,10,23,8.26722
4087,10,23,8.28388
4154,10,23,8.3002
4221,10,23,8.31616
4288,10,23,8.33184
4355,10,23,8.34727
4422,10,23,8.36254
4489,10,23,8.37776
4556,10,23,8.39254
4623,10,23,8.40701
4690,10,23,8.4215
4757,10,23,8.43539
4824,10,23,8.44943
4891,10,23,8.4633
4958,10,23,8.47689
