step,max_distance,k_max,entropy
0,1,3,1.36388
67,4,15,4.24119
134,5,15,4.90666
201,5,17,5.30443
268,6,17,5.58771
335,6,17,5.80876
402,6,18,5.98917
469,6,20,6.1416
536,6,20,6.27448
603,7,21,6.39153
670,7,21,6.49643
737,7,22,6.59154
804,7,22,6.67758
871,7,22,6.75799
938,7,22,6.8323
1005,7,22,6.90149
1072,7,23,6.96567
1139,7,23,7.02513
1206,8,23,7.08149
1273,8,23,7.1357
1340,8,23,7.18683
1407,8,23,7.23558
1474,8,23,7.2823
1541,8,23,7.32633
1608,8,24,7.3689
1675,8,24,7.40952
1742,8,24,7.44881
1809,8,24,7.48653
1876,8,24,7.5228
1943,8,25,7.55774
2010,8,25,7.59137
2077,9,25,7.62404
2144,9,25,7.65577
2211,9,25,7.68649
2278,9,25,7.71624
2345,9,25,7.74529
2412,9,26,7.77311
2479,9,26,7.80029
2546,9,26,7.82697
2613,9,26,7.85317
2680,9,26,7.87837
2747,9,26,7.90296
2814,9,26,7.92709
2881,9,26,7.95087
2948,9,27,7.97408
3015,9,27,7.99667
3082,9,27,8.01852
3149,9,27,8.04016
3216,9,27,8.06104
3283,9,27,8.08163
3350,9,27,8.10175
3417,9,27,8.12154
3484,9,27,8.14094
3551,9,27,8.15988
3618,9,27,8.17858
3685,9,27,8.19694
3752,9,27,8.21494
3819,9,27,8.23263
3886,9,27,8.25009
3953,9,27,8.26704
4020,9,27,8.28396
4087,9,27,8.30036
4154,9,27,8.31661
4221,9,27,8.33251
4288,9,28,8.34824
4355,9,28,8.36375
4422,10,28,8.379
4489,10,28,8.39392
4556,10,28,8.40857
4623,10,28,8.42326
4690,10,28,8.43764
4757,10,28,8.45185
4824,10,28,8.46592
4891,10,28,8.47975
4958,10,28,8.4932
