step,max_distance,k_max,entropy
0,1,3,1.5991
67,4,17,4.86775
134,5,27,5.54185
201,5,30,5.93891
268,5,43,6.21703
335,5,49,6.43561
402,5,58,6.61762
469,5,64,6.77031
536,5,68,6.90378
603,5,77,7.01978
670,5,82,7.12403
737,6,91,7.21859
804,6,99,7.30341
871,6,101,7.38282
938,6,106,7.45783
1005,6,111,7.52726
1072,6,116,7.59219
1139,6,123,7.65071
1206,6,127,7.70728
1273,6,131,7.76095
1340,6,135,7.81243
1407,6,142,7.86165
1474,6,147,7.90833
1541,6,152,7.95248
1608,6,156,7.9943
1675,6,157,8.03505
1742,6,163,8.07505
1809,6,171,8.11228
1876,6,176,8.14832
1943,6,181,8.18253
2010,6,184,8.21661
2077,6,189,8.24915
2144,6,191,8.28097
2211,6,195,8.31145
2278,6,202,8.3404
2345,6,205,8.36942
2412,6,209,8.39781
2479,6,212,8.42543
2546,6,215,8.45186
2613,6,219,8.47813
2680,6,223,8.50388
2747,6,227,8.52849
2814,6,230,8.55266
2881,6,235,8.57631
2948,6,239,8.59937
3015,6,243,8.62143
3082,6,247,8.64358
3149,6,251,8.66534
3216,6,255,8.68658
3283,6,260,8.7071
3350,6,264,8.72737
3417,6,270,8.74708
3484,6,272,8.76641
3551,6,279,8.78568
3618,6,282,8.80459
3685,6,285,8.82336
3752,6,290,8.84153
3819,6,295,8.85927
3886,6,298,8.87673
3953,6,301,8.89396
4020,6,303,8.91069
4087,6,304,8.9271
4154,6,309,8.94342
4221,7,312,8.95957
4288,7,317,8.97518
4355,7,319,8.99077
4422,7,323,9.00599
4489,7,327,9.02088
4556,7,327,9.03558
4623,7,332,9.05003
4690,7,336,9.06459
4757,7,337,9.07851
4824,7,343,9.09237
4891,7,345,9.10613
4958,7,351,9.11949
5025,7,354,9.13313
5092,7,358,9.14617
5159,7,362,9.15901
5226,7,365,9.17183
5293,7,369,9.18452
5360,7,372,9.19726
5427,7,376,9.20988
5494,7,379,9.22217
5561,7,379,9.23429
5628,7,383,9.24624
5695,7,387,9.2582
5762,7,391,9.26993
5829,7,392,9.28145
5896,7,397,9.29301
5963,7,402,9.30418
6030,7,410,9.31537
6097,7,413,9.32648
6164,7,415,9.33735
6231,7,417,9.34828
6298,7,422,9.35891
6365,7,422,9.36963
6432,7,424,9.38025
6499,7,428,9.39056
6566,7,434,9.40085
6633,7,436,9.41101
6700,7,440,9.42096
6767,7,442,9.43109
6834,7,445,9.44103
6901,7,450,9.45064
6968,7,452,9.46016
7035,7,455,9.46974
7102,7,459,9.47934
7169,7,461,9.48861
7236,7,467,9.49788
7303,7,468,9.50713
7370,7,469,9.51639
7437,7,473,9.52525
7504,7,478,9.53426
7571,7,480,9.54319
7638,7,483,9.55191
7705,7,483,9.56078
7772,7,488,9.56945
7839,7,489,9.57815
7906,7,493,9.5867
7973,7,500,9.5951
8040,7,504,9.60345
8107,7,507,9.61165
8174,7,510,9.61985
8241,7,515,9.62799
8308,7,519,9.63612
8375,7,522,9.64413
8442,7,524,9.65219
8509,7,524,9.66005
8576,7,525,9.66794
8643,7,528,9.67566
8710,7,530,9.68346
8777,7,531,9.69104
8844,7,537,9.69852
8911,7,540,9.70602
8978,7,542,9.71344
9045,7,545,9.7209
9112,7,546,9.72816
9179,7,549,9.73548
9246,7,550,9.74271
9313,7,554,9.7499
9380,7,555,9.75716
9447,7,557,9.76431
9514,7,562,9.77133
9581,7,563,9.77828
9648,7,564,9.78527
9715,7,568,9.79232
9782,7,572,9.79931
9849,7,576,9.80615
9916,7,582,9.81297
9983,7,587,9.8197
