step,max_distance,k_max,entropy
0,1,3,1.38627
67,4,10,4.26196
134,6,12,4.92649
201,7,13,5.32223
268,8,15,5.6051
335,8,15,5.82528
402,8,15,6.00564
469,9,15,6.15838
536,9,15,6.29085
603,9,16,6.4078
670,9,16,6.51249
737,9,17,6.60725
804,9,17,6.69382
871,9,17,6.77349
938,9,17,6.84727
1005,9,17,6.91599
1072,10,17,6.98028
1139,10,17,7.0407
1206,10,17,7.09766
1273,10,18,7.15153
1340,11,18,7.20266
1407,11,18,7.25133
1474,11,19,7.29772
1541,11,20,7.34205
1608,11,20,7.3845
1675,11,20,7.42523
1742,11,20,7.46436
1809,11,20,7.50202
1876,11,20,7.53831
1943,11,20,7.57332
2010,11,20,7.60716
2077,11,20,7.63989
2144,11,20,7.67157
2211,11,20,7.7023
2278,11,20,7.73209
2345,11,20,7.76103
2412,11,20,7.78916
2479,11,20,7.81652
