step,max_distance,k_max,entropy
0,1,3,1.1903
67,2,65,3.88659
134,2,128,4.49514
201,2,184,4.87917
268,2,237,5.17806
335,2,292,5.36805
402,2,349,5.52462
469,2,403,5.67085
536,2,461,5.80635
603,2,507,5.92283
670,2,565,5.99441
737,2,622,6.07756
804,3,671,6.1601
871,3,724,6.21903
938,3,768,6.29116
1005,3,822,6.34522
1072,3,876,6.40108
1139,3,928,6.45788
1206,3,974,6.51235
1273,3,1027,6.55653
1340,3,1077,6.61023
1407,3,1130,6.66385
1474,3,1185,6.7108
1541,3,1234,6.74874
1608,3,1281,6.7968
1675,3,1336,6.8402
1742,3,1393,6.87121
1809,3,1438,6.89812
1876,3,1488,6.92154
1943,3,1535,6.95457
2010,3,1585,6.98472
2077,3,1638,7.00612
2144,3,1693,7.03262
2211,3,1755,7.05804
2278,3,1804,7.0932
2345,3,1859,7.11354
2412,3,1907,7.1431
2479,3,1963,7.16684
2546,3,2014,7.18771
2613,3,2064,7.21074
2680,3,2125,7.23277
2747,3,2180,7.25251
2814,3,2226,7.2758
2881,3,2283,7.29177
2948,3,2333,7.31428
3015,3,2390,7.3391
3082,3,2441,7.35832
3149,3,2497,7.37937
3216,3,2546,7.3981
3283,3,2603,7.41675
3350,3,2650,7.43425
3417,3,2699,7.45299
3484,3,2751,7.46708
3551,3,2805,7.48026
3618,3,2857,7.48929
3685,3,2907,7.50535
3752,3,2960,7.52222
3819,3,3014,7.5369
3886,3,3061,7.54684
3953,3,3115,7.56456
4020,3,3162,7.58564
4087,3,3214,7.59664
4154,3,3265,7.60942
4221,3,3311,7.62499
4288,3,3362,7.63784
4355,3,3411,7.64769
4422,3,3465,7.66594
4489,3,3512,7.67583
4556,3,3564,7.69101
4623,3,3608,7.70495
4690,3,3657,7.72008
4757,3,3705,7.73127
4824,3,3755,7.74353
4891,3,3805,7.75686
4958,3,3852,7.77089
