step,max_distance,k_max,entropy
0,1,3,1.57039
67,3,24,4.8372
134,3,31,5.51655
201,4,42,5.91371
268,4,47,6.20084
335,4,60,6.42269
402,5,69,6.60214
469,5,81,6.75576
536,5,87,6.88857
603,5,95,7.00394
670,5,101,7.10852
737,5,106,7.20474
804,5,119,7.28928
871,5,132,7.3662
938,5,137,7.43975
1005,5,143,7.5096
1072,5,147,7.5731
1139,6,152,7.63365
1206,6,159,7.69027
1273,6,172,7.74355
1340,6,179,7.79422
1407,6,183,7.84327
1474,6,190,7.88988
1541,6,196,7.93309
1608,6,207,7.97509
1675,6,214,8.01605
1742,6,218,8.05561
1809,6,226,8.09354
1876,6,233,8.13018
1943,6,240,8.16526
2010,6,246,8.19858
2077,6,250,8.23119
2144,6,255,8.26326
2211,6,260,8.29382
2278,6,268,8.32308
2345,6,275,8.35191
2412,6,280,8.38065
2479,6,286,8.40802
2546,6,293,8.43431
2613,6,299,8.4598
2680,6,312,8.48422
2747,6,314,8.50918
2814,6,320,8.533
2881,6,321,8.55655
2948,6,327,8.57941
3015,6,333,8.60163
3082,6,340,8.6235
3149,6,350,8.64498
3216,6,356,8.666
3283,6,359,8.68705
3350,6,364,8.70696
3417,6,370,8.72691
3484,6,376,8.74574
3551,6,384,8.76474
3618,6,392,8.78314
3685,6,396,8.80157
3752,6,400,8.81951
3819,6,407,8.83704
3886,6,415,8.85449
3953,6,421,8.87158
4020,6,427,8.8883
4087,6,433,8.90502
4154,6,440,8.9213
4221,6,447,8.93709
4288,6,456,8.95268
4355,6,458,8.96829
4422,6,462,8.98356
4489,6,467,8.99828
4556,6,474,9.01313
4623,6,481,9.02755
4690,6,484,9.04207
4757,6,489,9.0562
4824,6,493,9.07015
4891,6,500,9.08384
4958,6,508,9.09734
