step,max_distance,k_max,entropy
0,1,3,1.95921e-12
67,1,70,0.271238
134,1,137,0.35796
201,1,204,0.371546
268,1,271,0.433431
335,1,338,0.458718
402,1,405,0.468048
469,1,472,0.475011
536,1,539,0.487301
603,1,606,0.520003
670,1,673,0.0185583
737,1,740,0.00356516
804,1,807,0.00205486
871,1,874,0.00146147
938,1,941,0.00114093
1005,1,1008,0.000939091
1072,1,1075,0.000814169
1139,1,1142,0.000716405
1206,1,1209,0.000636048
1273,1,1276,0.0440676
1340,1,1343,0.0403738
1407,1,1410,0.0372818
1474,1,1477,0.0346557
1541,1,1544,0.0323993
1608,2,1610,0.0366652
1675,2,1677,0.0345975
1742,2,1744,0.0327616
1809,2,1811,0.0311221
1876,2,1878,0.0296484
1943,2,1945,0.0283186
2010,2,2012,0.0271101
2077,2,2079,0.0260045
2144,2,2146,0.0249908
2211,2,2213,0.0240599
2278,2,2279,0.0269787
2345,2,2346,0.0299115
2412,2,2413,0.0289273
2479,2,2479,0.0312991
2546,2,2545,0.0334295
2613,2,2611,0.0353589
2680,2,2678,0.0343565
2747,2,2745,0.0334161
2814,2,2812,0.0325263
2881,2,2879,0.0316871
2948,2,2946,0.0448453
3015,2,3013,0.0437473
3082,2,3079,0.0450802
3149,2,3146,0.0440356
3216,2,3212,0.0452644
3283,2,3279,0.0442713
3350,2,3346,0.0433248
3417,2,3413,0.04483
3484,2,3480,0.0439144
3551,2,3546,0.0450081
3618,2,3613,0.0441312
3685,2,3680,0.0432901
3752,2,3747,0.0424824
3819,2,3813,0.0540011
3886,2,3880,0.0633152
3953,2,3946,0.0643733
4020,2,4013,0.0632635
4087,2,4080,0.0621936
4154,2,4147,0.0611615
4221,2,4214,0.0601651
4288,2,4280,0.0611073
4355,2,4347,0.0601476
4422,2,4414,0.0592194
4489,2,4480,0.0598302
4556,2,4545,0.0618518
4623,2,4612,0.0609488
4690,2,4678,0.061462
4757,2,4745,0.0605952
4824,2,4811,0.0633014
4891,2,4877,0.0637541
4958,2,4943,0.0641834
5025,2,5010,0.063333
5092,2,5077,0.0625062
5159,2,5142,0.0641458
5226,2,5207,0.0664082
5293,2,5274,0.0655817
5360,2,5341,0.0662487
5427,2,5408,0.0727247
5494,2,5475,0.0718537
5561,2,5542,0.0723835
5628,2,5609,0.0715396
5695,2,5675,0.0718137
5762,2,5742,0.0778463
5829,2,5808,0.0780366
5896,2,5875,0.0771734
5963,2,5941,0.0773623
6030,2,6008,0.0779496
6097,2,6075,0.0771185
6164,2,6142,0.0763068
6231,2,6207,0.0774722
6298,2,6274,0.084131
6365,2,6341,0.0832759
6432,2,6407,0.0833796
6499,2,6474,0.0825517
6566,2,6541,0.0817412
6633,2,6608,0.0809473
6700,2,6675,0.0814538
6767,2,6742,0.0806797
6834,2,6809,0.0799216
6901,2,6875,0.0804256
6968,2,6942,0.079685
7035,2,7009,0.0789594
7102,2,7074,0.0813538
7169,2,7141,0.0806279
7236,2,7208,0.0811079
7303,2,7274,0.0812255
7370,2,7341,0.081644
7437,2,7408,0.0820185
7504,2,7475,0.0813228
7571,2,7542,0.080639
7638,2,7608,0.0811
7705,2,7674,0.0812138
7772,2,7741,0.0805506
7839,2,7807,0.0806645
7906,2,7874,0.0800176
7973,2,7941,0.0793821
8040,2,8006,0.0802415
8107,2,8073,0.0806411
8174,2,8140,0.0800177
8241,2,8205,0.0813887
8308,2,8270,0.0821956
8375,2,8337,0.0824719
8442,2,8404,0.0827292
8509,2,8470,0.0874757
8576,2,8536,0.0877731
8643,2,8603,0.0871344
8710,2,8670,0.0865059
8777,2,8737,0.0868057
8844,2,8804,0.0861901
8911,2,8870,0.0865606
8978,2,8936,0.0869269
9045,2,9003,0.0863243
9112,2,9069,0.0863776
9179,2,9136,0.0866991
9246,2,9203,0.0861117
9313,2,9270,0.0863168
9380,2,9336,0.087301
9447,2,9403,0.0884689
9514,2,9469,0.0926931
9581,2,9536,0.0920884
9648,2,9603,0.0914921
9715,2,9670,0.0909042
9782,2,9736,0.0917317
9849,2,9803,0.0911506
9916,2,9870,0.0905773
9983,2,9937,0.0900117
