step,max_distance,k_max,entropy
0,1,3,1.54492
67,3,28,4.56616
134,3,40,5.17898
201,4,42,5.56166
268,4,59,5.82704
335,4,78,6.01979
402,4,101,6.17963
469,4,120,6.32202
536,4,138,6.45473
603,4,155,6.55706
670,4,176,6.65607
737,4,191,6.74316
804,4,213,6.82637
871,4,222,6.89962
938,4,241,6.96882
1005,4,259,7.03536
1072,4,279,7.09555
1139,4,298,7.15294
1206,4,318,7.2088
1273,4,334,7.26864
1340,4,347,7.31997
1407,4,368,7.36845
1474,4,392,7.40903
1541,4,408,7.45101
1608,4,427,7.4941
1675,4,457,7.53214
1742,4,484,7.56885
1809,4,501,7.60489
1876,4,521,7.64191
1943,4,538,7.67446
2010,4,553,7.70419
2077,4,568,7.73706
2144,4,588,7.76773
2211,4,608,7.7972
2278,4,622,7.82723
2345,4,642,7.85189
2412,4,659,7.88375
2479,4,686,7.90854
2546,4,709,7.93415
2613,4,725,7.95945
2680,4,753,7.98257
2747,4,776,8.00593
2814,4,805,8.03057
2881,4,826,8.05468
2948,4,846,8.07557
3015,4,863,8.09737
3082,4,883,8.11766
3149,5,895,8.14061
3216,5,912,8.16288
3283,5,942,8.18387
3350,5,967,8.20328
3417,5,996,8.22093
3484,5,1015,8.2416
3551,5,1036,8.26158
3618,5,1057,8.28035
3685,5,1078,8.29982
3752,5,1098,8.31651
3819,5,1124,8.33297
3886,5,1147,8.34919
3953,5,1175,8.36409
4020,5,1203,8.38136
4087,5,1226,8.39708
4154,5,1245,8.41363
4221,5,1267,8.42913
4288,5,1294,8.44258
4355,5,1323,8.45707
4422,5,1344,8.47274
4489,5,1367,8.48754
4556,5,1396,8.50181
4623,5,1420,8.51495
4690,5,1440,8.5278
4757,5,1467,8.53979
4824,5,1485,8.5531
4891,5,1507,8.56656
4958,5,1526,8.58058
5025,5,1544,8.59404
5092,5,1568,8.60736
5159,5,1591,8.62003
5226,5,1614,8.63254
5293,5,1633,8.64663
5360,5,1656,8.6582
5427,5,1680,8.67203
5494,5,1702,8.68283
5561,5,1736,8.69522
5628,5,1751,8.70681
5695,5,1779,8.71826
5762,5,1796,8.72919
5829,5,1819,8.74063
5896,5,1845,8.75217
5963,5,1871,8.76335
6030,5,1893,8.77486
6097,5,1909,8.78544
6164,5,1928,8.79641
6231,5,1950,8.80779
6298,5,1975,8.81821
6365,5,1998,8.82843
6432,5,2021,8.83866
6499,5,2044,8.84841
6566,5,2063,8.8597
6633,5,2089,8.86935
6700,5,2116,8.87919
6767,5,2133,8.88912
6834,5,2153,8.89804
6901,5,2181,8.90725
6968,5,2203,8.91657
7035,5,2225,8.92531
7102,5,2251,8.93367
7169,5,2263,8.94335
7236,5,2291,8.95275
7303,5,2315,8.96237
7370,5,2342,8.97198
7437,5,2362,8.98149
7504,5,2384,8.99046
7571,5,2407,8.99861
7638,5,2428,9.00638
7705,5,2446,9.01541
7772,5,2469,9.02383
7839,5,2489,9.03243
7906,5,2518,9.0418
7973,5,2538,9.05127
8040,5,2559,9.05939
8107,5,2577,9.06796
8174,5,2598,9.07618
8241,5,2617,9.08365
8308,5,2641,9.09098
8375,5,2670,9.09891
8442,5,2688,9.10713
8509,5,2712,9.11636
8576,5,2729,9.12449
8643,5,2751,9.13228
8710,5,2775,9.13994
8777,5,2800,9.14636
8844,5,2826,9.1528
8911,5,2847,9.16069
8978,5,2868,9.1677
9045,5,2892,9.17551
9112,5,2915,9.18158
9179,5,2945,9.18894
9246,5,2972,9.19536
9313,5,2999,9.20282
9380,5,3027,9.20963
9447,5,3045,9.21784
9514,5,3065,9.22486
9581,5,3095,9.23138
9648,5,3114,9.23858
9715,5,3135,9.24548
9782,5,3144,9.25275
9849,5,3173,9.25968
9916,5,3196,9.26629
9983,5,3224,9.27313
