step,max_distance,k_max,entropy
0,1,3,1.54932
67,2,48,4.75235
134,3,86,5.42927
201,3,120,5.83598
268,3,145,6.12072
335,3,169,6.33856
402,3,197,6.51736
469,3,222,6.6752
536,3,247,6.81164
603,4,265,6.92974
670,4,290,7.03238
737,4,315,7.12943
804,4,336,7.2193
871,4,362,7.29795
938,4,376,7.37169
1005,4,400,7.43963
1072,4,425,7.50393
1139,4,455,7.56608
1206,4,471,7.62296
1273,4,493,7.67631
1340,4,516,7.72834
1407,4,530,7.77778
1474,4,553,7.82482
1541,4,578,7.8702
1608,4,593,7.91412
1675,4,610,7.95608
1742,4,631,7.99505
1809,4,652,8.03231
1876,4,675,8.06845
1943,4,694,8.10481
2010,4,711,8.13912
2077,4,734,8.17192
2144,4,749,8.20341
2211,4,769,8.23419
2278,4,781,8.26489
2345,4,811,8.29238
2412,4,827,8.32096
2479,4,848,8.34862
