Source,Target
0,1
0,2
0,10
0,13
0,21
0,24
0,28
0,30
0,80
0,84
0,432
0,577
0,763
0,1155
0,2024
0,2197
1,2
1,3
1,4
1,5
1,10
1,16
1,31
1,49
1,67
1,90
1,103
1,233
1,244
1,253
1,379
1,573
1,709
1,1239
1,1411
1,1513
2,3
2,21
2,23
2,35
2,61
2,106
2,114
2,222
2,503
2,648
2,727
2,802
2,803
2,1165
2,2053
2,2263
3,4
3,9
3,19
3,35
3,50
3,138
3,236
3,279
3,342
3,620
3,1091
3,1846
4,5
4,6
4,7
4,9
4,20
4,27
4,78
4,82
4,166
4,179
4,230
4,696
4,848
4,1928
5,6
5,8
5,15
5,16
5,18
5,32
5,52
5,104
5,117
5,214
5,226
5,242
5,967
5,1012
5,1078
5,1409
5,1553
6,7
6,8
6,11
6,12
6,34
6,44
6,68
6,119
6,231
6,343
6,619
6,675
6,865
7,12
7,20
7,38
7,45
7,112
7,358
7,1935
8,11
8,15
8,22
8,36
8,37
8,40
8,57
8,94
8,113
8,460
8,988
8,1072
8,1136
8,1784
9,19
9,48
9,66
9,82
9,145
9,328
9,352
9,363
9,399
9,544
9,567
9,580
9,677
9,755
9,918
9,1694
10,13
10,14
10,17
10,49
10,70
10,173
10,502
10,598
10,1094
10,2370
10,2399
11,22
11,34
11,59
11,75
11,154
11,190
11,259
11,322
11,875
11,891
11,1255
12,38
12,46
12,68
12,149
12,200
12,284
12,311
12,427
12,699
12,1080
12,1455
12,2256
13,14
13,29
13,64
13,256
13,577
13,607
13,735
13,1832
14,17
14,29
14,41
14,102
14,161
14,263
14,332
14,347
14,1001
14,1289
15,37
15,39
15,51
15,104
15,141
15,291
15,364
15,556
15,593
15,969
15,1963
15,2246
16,18
16,31
16,152
16,292
16,294
16,479
16,761
16,921
16,1969
16,2347
17,102
17,118
17,173
17,416
17,456
17,1258
17,1376
17,1723
17,2234
17,2381
18,32
18,33
18,42
18,294
18,791
18,1253
18,1397
18,2160
18,2215
19,48
19,50
19,53
19,56
19,162
19,250
19,448
19,491
20,27
20,45
20,74
20,167
20,739
20,1709
21,23
21,24
21,25
21,26
21,58
21,60
21,97
21,1005
21,1011
21,1368
22,36
22,75
22,139
22,140
22,289
22,1181
23,61
23,79
23,97
23,262
23,299
23,310
23,2157
24,25
24,28
24,43
24,95
24,98
24,134
24,150
24,300
24,540
24,1600
24,1650
24,2117
25,26
25,43
25,414
25,623
25,1536
26,58
26,132
26,181
26,623
26,1365
26,1797
27,74
27,78
27,100
27,128
27,213
27,331
27,398
27,421
27,482
27,679
27,768
27,931
27,1027
27,1579
27,2054
27,2220
28,30
28,134
28,324
28,366
28,392
28,1451
28,1909
29,41
29,64
29,158
29,1043
30,80
30,324
30,524
30,1137
30,2115
31,67
31,92
31,152
31,206
31,306
31,1306
31,1779
32,33
32,52
32,55
32,85
32,142
32,156
32,168
32,169
32,170
32,189
32,245
32,298
32,1432
32,2284
33,42
33,142
33,372
33,806
34,44
34,59
34,101
34,111
34,269
34,296
34,359
34,381
34,442
34,1195
34,1345
34,2467
35,106
35,138
35,241
35,281
35,839
35,1303
35,1495
35,1692
35,2329
36,40
36,54
36,62
36,139
36,337
36,446
36,776
36,1748
36,1856
37,39
37,57
37,110
37,123
37,148
37,165
37,188
37,375
37,412
37,836
37,2393
38,46
38,47
38,72
38,112
38,235
38,238
38,243
38,783
38,1865
38,1919
39,51
39,89
39,96
39,121
39,123
39,326
39,541
39,704
39,2218
40,54
40,76
40,94
40,108
40,122
40,178
40,207
40,219
40,240
40,317
40,439
40,837
40,1141
40,2448
41,158
41,161
41,172
41,868
41,940
41,1744
41,1770
42,372
42,1253
42,1358
43,95
43,105
43,217
43,414
43,436
43,1518
43,1761
43,2434
44,101
44,119
44,295
44,536
44,569
44,628
44,794
45,358
45,1709
46,47
46,63
46,65
46,125
46,149
46,314
46,386
46,550
46,1025
47,63
47,72
47,73
47,77
47,159
47,341
47,377
47,757
47,1336
47,1716
47,2070
48,53
48,66
48,69
48,109
48,115
48,135
48,451
48,643
48,991
48,1240
49,70
49,233
49,267
49,277
49,287
49,478
49,561
49,930
49,1450
49,1785
50,56
50,124
50,211
50,265
50,279
50,445
50,871
50,1037
50,1210
50,1234
50,1509
50,2203
51,89
51,141
51,163
51,248
51,489
51,808
51,1587
52,55
52,88
52,93
52,117
52,221
52,597
52,1930
53,109
53,162
53,239
53,469
53,496
53,747
53,1849
54,62
54,76
54,129
54,184
54,187
54,644
54,1017
54,1486
55,85
55,88
55,183
55,369
55,1310
55,1777
56,124
56,144
56,255
56,835
57,110
57,247
57,460
57,666
57,669
57,790
57,872
58,60
58,81
58,120
58,132
58,465
58,816
58,1948
59,190
59,269
59,272
59,419
59,592
59,844
60,81
60,1005
60,1196
60,1476
60,1768
61,79
61,99
61,114
61,130
61,131
61,185
61,249
61,543
61,725
61,775
61,1117
61,1217
61,1552
61,1736
62,184
62,337
62,722
62,1304
62,2040
63,65
63,71
63,77
63,176
63,339
63,413
63,896
63,1293
64,256
64,843
64,1043
64,1523
65,71
65,83
65,87
65,116
65,125
65,405
65,646
65,1425
65,1629
66,69
66,145
66,177
66,204
66,312
66,454
66,594
66,604
66,858
66,888
66,1212
66,1246
66,1556
66,1593
66,1721
66,1908
67,90
67,92
67,266
67,385
67,529
67,753
68,200
68,231
68,447
68,575
68,576
68,728
68,945
68,995
68,1249
68,1879
69,135
69,146
69,177
69,199
69,218
69,367
69,680
69,874
69,975
69,1049
69,1250
70,277
70,633
70,1094
70,1199
71,83
71,86
71,339
71,780
72,73
72,227
72,235
72,443
72,549
72,766
72,1369
73,159
73,227
73,348
73,425
73,1099
74,100
74,167
74,1577
74,2369
75,140
75,154
75,160
75,175
75,195
75,216
75,333
75,946
75,1160
75,1171
75,1278
75,1668
75,1669
75,2299
76,129
76,137
76,207
76,234
76,463
76,475
76,498
76,1166
76,2135
77,176
77,215
77,341
77,368
77,525
77,601
77,645
77,1763
78,166
78,213
78,355
78,1755
78,2180
79,99
79,299
79,345
79,1519
79,1672
80,84
80,91
80,133
80,371
80,524
80,2292
81,120
81,913
81,1192
81,1918
82,179
82,360
82,363
82,506
82,1615
83,86
83,87
83,201
83,488
83,1266
84,91
84,193
84,432
84,617
84,618
84,649
84,1288
84,1665
84,1835
84,1854
84,1896
84,2126
85,168
85,183
85,356
85,641
85,830
85,1349
86,488
86,662
87,116
87,201
87,361
87,962
87,1227
87,1598
88,93
88,107
88,143
88,455
88,481
88,532
88,1310
88,2012
89,96
89,136
89,163
89,191
89,394
89,521
89,689
89,1512
90,103
90,261
90,385
90,846
90,854
90,1139
91,133
91,193
91,197
91,579
91,611
91,1428
92,206
92,212
92,266
92,462
92,571
92,1226
92,1567
93,107
93,221
93,252
93,274
93,330
93,767
93,1122
93,1584
93,2313
94,108
94,113
94,210
94,280
94,374
94,401
94,402
94,429
94,827
94,1583
95,98
95,105
95,126
95,151
95,192
95,276
95,307
95,410
95,817
