step,max_distance,k_max,entropy
0,1,3,1.59257
67,3,25,4.86259
134,3,39,5.53658
201,3,44,5.93481
268,4,53,6.21737
335,4,60,6.4364
402,4,66,6.62052
469,4,75,6.77199
536,4,80,6.90405
603,4,87,7.01987
670,4,95,7.12499
737,4,104,7.22018
804,4,112,7.30683
871,4,120,7.3875
938,4,126,7.46117
1005,4,135,7.52966
1072,4,146,7.59363
1139,4,152,7.65382
1206,5,158,7.71045
1273,5,163,7.76556
1340,5,166,7.81703
1407,5,169,7.86653
1474,5,173,7.91288
1541,5,180,7.95765
1608,5,183,8.00047
1675,6,186,8.04122
1742,6,190,8.08051
1809,6,195,8.11786
1876,6,199,8.15393
1943,6,206,8.18918
2010,6,215,8.22324
2077,6,219,8.25599
2144,6,223,8.28829
2211,6,229,8.31921
2278,6,230,8.3492
2345,6,236,8.37824
2412,6,239,8.40669
2479,6,242,8.43421
2546,6,244,8.46058
2613,6,248,8.48661
2680,6,251,8.51166
2747,6,256,8.53667
2814,6,256,8.56076
2881,6,259,8.58445
2948,6,263,8.60727
3015,6,266,8.62969
3082,6,268,8.65166
3149,6,271,8.6731
3216,6,275,8.69414
3283,6,276,8.71445
3350,6,276,8.73476
3417,6,280,8.75446
3484,6,284,8.77388
3551,6,287,8.79297
3618,6,288,8.81168
3685,6,292,8.8302
3752,6,299,8.84832
3819,6,301,8.86578
3886,6,304,8.88317
3953,6,309,8.90027
4020,6,312,8.91678
4087,6,314,8.93348
4154,6,317,8.9496
4221,6,320,8.96555
4288,6,324,8.98121
4355,6,325,8.99656
4422,6,327,9.01169
4489,6,331,9.02684
4556,6,336,9.04193
4623,6,340,9.0566
4690,6,343,9.07099
4757,6,346,9.08512
4824,6,347,9.09936
4891,6,347,9.11334
4958,6,348,9.12704
