step,max_distance,k_max,entropy
0,1,3,0.143696
67,1,70,0.227361
134,2,103,1.5604
201,2,117,0.846817
268,2,179,0.709425
335,2,241,0.757324
402,2,294,1.36909
469,3,341,1.28276
536,3,358,0.613001
603,3,362,0.604119
670,3,365,0.642026
737,3,365,0.574235
804,3,385,0.669229
871,3,448,0.636075
938,3,510,0.618628
1005,3,570,0.633057
1072,3,632,0.611987
1139,3,695,0.605754
1206,3,754,0.604075
1273,3,815,0.598884
1340,3,878,0.588479
1407,3,936,0.586839
1474,3,1001,0.643211
1541,3,1061,0.646737
1608,3,1117,0.652048
1675,3,1180,0.642785
1742,3,1242,0.650118
1809,3,1304,0.668097
1876,3,1369,0.667484
1943,3,1431,0.662006
2010,3,1494,0.683623
2077,3,1559,0.67578
2144,3,1620,0.681192
2211,3,1683,0.85649
2278,3,1741,0.931256
2345,3,1805,0.940716
2412,3,1862,1.09101
2479,3,1919,1.16981
2546,4,1969,1.35062
2613,4,2019,1.44298
2680,4,2066,1.47017
2747,4,2107,1.48021
2814,4,2142,1.71372
2881,4,2169,1.35077
2948,4,2178,0.825425
3015,4,2184,0.565202
3082,4,2188,0.431015
3149,4,2191,0.449688
3216,4,2193,0.465978
3283,4,2194,0.415047
3350,4,2195,0.36821
3417,4,2195,0.347996
3484,4,2196,0.324245
3551,4,2197,0.306575
3618,4,2198,0.308812
3685,4,2199,0.340768
3752,4,2200,0.337141
3819,4,2201,0.337369
3886,4,2201,0.330048
3953,4,2201,0.32221
4020,4,2201,0.318773
4087,4,2203,0.304454
4154,4,2203,0.296987
4221,4,2203,0.289634
4288,4,2204,0.289842
4355,4,2204,0.284544
4422,4,2204,0.276896
4489,4,2205,0.272581
4556,4,2205,0.271796
4623,4,2205,0.264657
4690,4,2207,0.257088
4757,4,2208,0.257161
4824,4,2208,0.253841
4891,4,2209,0.247846
4958,4,2275,0.247029
