Node,Curvature
0,-46.6667
1,-37.5
2,-61.3333
3,-55.8333
4,-2
5,-39
6,-14.1667
7,-27.8333
8,-38.5
9,-4
10,-14
11,-17.1667
12,-15
13,-1.66667
14,-3.83333
15,-1
16,-12.1667
17,-7.5
18,-4
19,-0.833333
20,-2
21,-22.1667
22,-11
23,-8.83333
24,-21.3333
25,-5
26,-13.3333
27,-9.5
28,-9.16667
29,-6
30,-3
31,-0.5
32,-10.3333
33,-18.6667
34,0.333333
35,-1.83333
36,-2.66667
37,-6
38,-4.33333
39,-5.83333
40,-7.5
41,-6
42,-5.83333
43,0.166667
44,-1.16667
45,-21.8333
46,-4.16667
47,-12
48,-5.83333
49,-2.83333
50,-12
51,-7
52,-1.66667
53,-15.3333
54,-2.5
55,-10.1667
56,-3.33333
57,-4.33333
58,0.333333
59,0
60,-13.5
61,-1.5
62,-0.333333
63,0
64,-14.3333
65,-8.16667
66,-2.5
67,-11.1667
68,-2
69,-12
70,-5.16667
71,-3
72,-2.66667
73,-3.16667
74,-6.16667
75,-0.666667
76,-4
77,-2
78,-2.66667
79,-5.83333
80,0.166667
81,-3.5
82,-7.5
83,-4.33333
84,-6
85,0
86,-5
87,-8.33333
88,-4.66667
89,-7.83333
90,-0.833333
91,-2.66667
92,-0.5
93,-4.83333
94,-1
95,-2.5
96,-3.33333
97,-3.5
98,-3.66667
99,-8.5
100,-1.66667
101,-2
102,-2.16667
103,-1
104,-2.83333
105,0
106,-3.5
107,-1.66667
108,-6.5
109,-3.83333
110,-0.333333
111,-6.33333
112,-2.33333
113,-1.66667
114,-14.3333
115,-8.33333
116,-0.666667
117,-6.83333
118,-3.33333
119,-1.33333
120,-0.5
121,-1.33333
122,-0.166667
123,0.166667
124,-4.33333
125,-5
126,-2.83333
127,0
128,0.333333
129,-2.66667
130,-2.33333
131,-0.666667
132,-0.666667
133,-0.666667
134,-3.66667
135,-0.333333
136,-0.333333
137,0
138,-0.166667
139,-0.166667
140,-1
141,-2.16667
142,0.166667
143,-2
144,-2.16667
145,-1.16667
146,-0.333333
147,0.333333
148,0
149,-2.83333
150,-1.16667
151,-5
152,-0.166667
153,-0.166667
154,0.333333
155,-1.5
156,0.166667
157,-5.5
158,-1.83333
159,-0.666667
160,-4
161,-1.16667
162,-0.833333
163,0.166667
164,-3.16667
165,-2.16667
166,-1.16667
167,-3.33333
168,-1.83333
169,0
170,-1.33333
171,-2.66667
172,-0.166667
173,-8.83333
174,-2.16667
175,-1.5
176,-4.5
177,-4.66667
178,-0.5
179,-1
180,-4.16667
181,-0.833333
182,-0.166667
183,-2
184,-3.83333
185,-1.33333
186,-0.666667
187,-2
188,-0.5
189,-1.33333
190,0.166667
191,-3.16667
192,-1.33333
193,0.166667
194,-3.66667
195,-3.66667
196,-0.333333
197,-0.833333
198,-0.5
199,-3.66667
200,-1.5
201,-2.16667
202,-2.16667
203,-1.66667
204,-3.16667
205,-0.5
206,-2.16667
207,0.333333
208,-0.666667
209,-2.5
210,-4.33333
211,-3
212,-1.33333
213,-1
214,-0.333333
215,-0.833333
216,-2.66667
217,-0.833333
218,-6.5
219,-1.83333
220,-2
221,-2.16667
222,-3.16667
223,-3
224,-2.16667
225,-1
226,-0.166667
227,-0.833333
228,-0.666667
229,-0.5
230,-0.833333
231,-8.16667
232,-2.33333
233,0
234,-4.33333
235,-1.83333
236,-1
237,-1.33333
238,-5.5
239,-0.333333
240,0.166667
241,0.166667
242,0
243,-1.5
244,-3.33333
245,-1.66667
246,-5.33333
247,0.166667
248,-1.66667
249,0
250,0.333333
251,-3.66667
252,-0.166667
253,-0.833333
254,-3.16667
255,-2.16667
256,-4
257,-2.83333
258,0.333333
259,-9.66667
260,0.166667
261,0
262,-0.333333
263,-2.33333
264,-2
265,0.166667
266,-1.66667
267,-0.333333
268,0.333333
269,-2.66667
270,-1.16667
271,-1.16667
272,-0.666667
273,-1.66667
274,0
275,-1
276,-1
277,-1.66667
278,-1.5
279,-0.5
280,-0.833333
281,0.166667
282,-2.83333
283,0.166667
284,-2.83333
285,-4.83333
286,-0.833333
287,-1.33333
288,-4.5
289,-0.5
290,-1.66667
291,0.166667
292,-3
293,-0.166667
294,-2
295,0.333333
296,-4.33333
297,-2.66667
298,-0.833333
299,-0.833333
300,-0.166667
301,-4.5
302,0.166667
303,0
304,0.166667
305,-2
306,-1.33333
307,-0.5
308,-1.16667
309,-1.83333
