step,max_distance,k_max,entropy
0,1,3,1.59498
67,3,18,4.87849
134,4,23,5.54497
201,4,30,5.94614
268,4,33,6.22755
335,5,38,6.45003
402,5,43,6.63155
469,5,48,6.78542
536,5,50,6.91723
603,5,54,7.03369
670,5,58,7.13896
737,5,65,7.23337
804,5,71,7.31991
871,5,73,7.39776
938,5,77,7.4721
1005,5,82,7.54124
1072,5,85,7.60493
1139,5,90,7.66478
1206,5,93,7.72139
1273,5,97,7.77523
1340,5,98,7.82666
1407,5,103,7.87601
1474,5,107,7.92276
1541,5,109,7.96683
1608,5,112,8.00881
1675,5,113,8.04905
1742,5,117,8.08802
1809,5,121,8.12523
1876,5,125,8.16188
1943,5,129,8.19693
2010,5,131,8.23069
2077,5,134,8.26348
2144,5,136,8.29536
2211,6,139,8.32583
2278,6,146,8.35539
2345,6,149,8.38437
2412,6,153,8.41238
2479,6,156,8.43974
