step,max_distance,k_max,entropy
0,1,3,0.99472
67,3,17,2.91593
134,6,19,3.76488
201,6,19,4.02338
268,6,21,4.02998
335,6,23,4.14164
402,8,23,4.82778
469,9,24,5.1419
536,10,24,4.94683
603,11,25,5.13644
670,12,25,4.88116
737,12,25,5.05157
804,12,25,5.35014
871,12,25,5.45014
938,12,26,5.4915
1005,12,26,5.49426
1072,13,27,5.74828
1139,13,27,5.65558
1206,13,27,5.85304
1273,13,27,5.70682
1340,13,28,5.89514
1407,13,28,5.87513
1474,13,28,5.74092
1541,13,29,5.91184
1608,13,29,5.85629
1675,13,29,6.15344
1742,14,29,5.97972
1809,14,29,6.02635
1876,14,29,5.96234
1943,14,29,5.95226
2010,14,29,5.75482
2077,14,29,6.26926
2144,14,29,6.26644
2211,14,29,6.07897
2278,15,29,6.26043
2345,15,29,6.2509
2412,15,29,6.11205
2479,15,29,6.41471
2546,15,29,6.28941
2613,15,29,6.48338
2680,15,29,6.4881
2747,15,29,6.55961
2814,16,29,6.05517
2881,16,30,6.59752
2948,16,30,6.67573
3015,16,30,6.70585
3082,16,30,6.80005
3149,16,30,6.81465
3216,17,30,6.75457
3283,17,30,6.78341
3350,17,30,6.66442
3417,17,30,6.88249
3484,17,30,6.66531
3551,17,30,6.80972
3618,17,30,6.62131
3685,17,30,6.72435
3752,17,30,6.71284
3819,17,30,6.75962
3886,17,30,6.66548
3953,17,30,6.69437
4020,17,30,6.75309
4087,17,30,6.92856
4154,17,30,6.96265
4221,17,30,6.85744
4288,17,30,6.89263
4355,17,30,7.07492
4422,17,30,7.06574
4489,17,30,7.04713
4556,17,30,7.03195
4623,17,30,6.60064
4690,17,30,6.7012
4757,17,30,6.91297
4824,18,30,7.17489
4891,18,30,7.06424
4958,18,31,7.10721
5025,18,31,7.24117
5092,18,33,7.20961
5159,18,33,7.00932
5226,18,33,7.08185
5293,18,33,7.06728
5360,18,33,6.95838
5427,18,34,7.2522
5494,18,34,7.26668
5561,18,34,7.26464
5628,18,34,7.22906
5695,18,34,7.34642
5762,18,34,7.11124
5829,18,34,7.20825
5896,18,34,7.11822
5963,18,35,7.06456
6030,18,36,7.30722
6097,18,36,7.32401
6164,18,36,7.23805
6231,18,36,7.32041
6298,18,36,7.31746
6365,18,36,7.20165
6432,18,36,7.27421
6499,18,36,7.40984
6566,18,36,7.20683
6633,18,36,7.39876
6700,18,36,7.38647
6767,18,36,7.33916
6834,18,36,7.27983
6901,18,36,7.36245
6968,18,36,7.38555
7035,18,36,7.32575
7102,18,36,7.48266
7169,18,36,7.11574
7236,18,36,7.42931
7303,18,36,7.47177
7370,18,36,7.54624
7437,18,36,7.48767
7504,18,36,7.52564
7571,18,36,7.51119
7638,18,36,7.57944
7705,18,37,7.61411
7772,18,37,7.59281
7839,18,37,7.59597
7906,18,37,7.47285
7973,18,37,7.53343
8040,18,37,7.62881
8107,18,37,7.58555
8174,18,37,7.60981
8241,18,37,7.61801
8308,18,37,7.6802
8375,18,37,7.62719
8442,18,37,7.62189
8509,18,37,7.68859
8576,18,37,7.3278
8643,18,37,7.46732
8710,18,37,7.64904
8777,18,37,7.64245
8844,18,37,7.58904
8911,18,37,7.73025
8978,18,38,7.52918
9045,18,38,7.71977
9112,18,38,7.51956
9179,19,38,7.60319
9246,19,38,7.71497
9313,19,38,7.7313
9380,20,38,7.6844
9447,20,39,7.68613
9514,20,40,7.66558
9581,20,41,7.66796
9648,20,41,7.90014
9715,20,41,7.91561
9782,21,41,7.92234
9849,21,41,7.82309
9916,21,41,7.80998
9983,21,41,7.79101
