step,max_distance,k_max,entropy
0,1,3,0.693147
67,5,15,1.10078
134,7,15,2.90105e-12
201,9,27,9.64375e-21
268,10,58,1.29931e-07
335,12,65,1.09878
402,14,65,0.00100018
469,19,65,1.39079
536,20,65,3.85121
603,20,71,2.90088e-12
670,20,71,0.0284012
737,20,71,3.93333
804,20,71,0.0249233
871,20,71,2.90088e-12
938,20,71,0.693147
1005,20,71,8.65685e-08
1072,20,71,3.64092
1139,22,71,3.37194
1206,22,71,4.82308e-20
1273,22,71,0.000499378
1340,22,71,0.000501672
1407,22,71,3.99205
1474,22,71,5.10227e-16
1541,22,71,3.81066
1608,22,71,0.000998755
1675,22,71,1.64592e-06
1742,25,71,0.000499378
1809,27,71,2.2087e-06
1876,27,71,0.000501803
1943,29,71,0.000499378
2010,29,71,1.30621e-10
2077,29,71,3.91692
2144,29,71,8.70372e-12
2211,29,71,2.0025e-10
2278,29,71,4.20869
2345,29,71,0.000499378
2412,29,71,0.000499421
2479,29,71,1.16188e-11
2546,30,71,1.57439e-14
2613,30,71,3.72423e-06
2680,30,71,4.32167
2747,30,71,0.000503188
2814,30,71,4.29494
2881,30,71,4.23896
2948,33,71,4.33103e-08
3015,36,71,0.000998885
3082,36,71,0.000499378
3149,36,71,0.693397
3216,39,71,0.722304
3283,39,71,1.80166
3350,39,71,0.0631099
3417,39,71,6.62213e-23
3484,39,71,0.000499378
3551,39,71,1.3868
3618,39,71,0.000998756
3685,41,71,1.94634
3752,42,71,1.09878
3819,42,71,3.03088e-14
3886,42,71,3.19948e-14
3953,42,71,8.26994e-06
4020,42,71,0.741654
4087,42,71,0.693651
4154,42,71,1.13513
4221,45,71,5.47012
4288,45,71,0.000509075
4355,45,71,0.00150818
4422,45,71,0.00100932
4489,48,71,0.000510417
4556,48,71,1.09973e-05
4623,48,71,4.39577e-14
4690,48,71,1.1651e-11
4757,48,71,1.09861
4824,48,71,5.63323
4891,48,71,2.95027e-12
4958,48,71,0.143565
