step,max_distance,k_max,entropy
0,1,3,0.0579066
67,2,65,1.69007
134,2,127,1.80957
201,2,186,1.77808
268,2,245,1.88773
335,2,301,1.9056
402,2,359,1.8932
469,2,416,1.90778
536,2,473,1.94369
603,2,530,1.94172
670,2,592,2.05466
737,2,642,2.06056
804,2,699,2.10209
871,2,755,2.1116
938,2,815,2.11168
1005,3,873,2.11641
1072,3,932,2.15275
1139,3,993,2.15847
1206,3,1055,2.1677
1273,3,1112,2.2047
1340,3,1169,2.24523
1407,3,1223,2.26627
1474,3,1279,2.28602
1541,3,1331,2.3221
1608,3,1385,2.34309
1675,3,1443,2.36066
1742,3,1495,2.37571
1809,3,1549,2.39565
1876,3,1606,2.40489
1943,3,1663,2.43517
2010,3,1719,2.45779
2077,3,1774,2.46222
2144,3,1832,2.47259
2211,3,1881,2.49228
2278,3,1931,2.53141
2345,3,1979,2.55062
2412,3,2030,2.56923
2479,3,2075,2.57849
