step,max_distance,k_max,entropy
0,1,3,1.38132
67,4,12,4.05943
134,5,13,4.61424
201,5,15,5.06484
268,5,17,5.3593
335,5,19,5.57909
402,6,20,5.76958
469,6,23,5.92197
536,6,23,6.06083
603,6,23,6.19217
670,6,23,6.3007
737,7,24,6.37855
804,7,25,6.48381
871,7,25,6.56793
938,7,26,6.63316
1005,7,26,6.70132
1072,7,26,6.76454
1139,7,26,6.82288
1206,8,26,6.8744
1273,8,26,6.92743
1340,8,26,6.98278
1407,8,26,7.01942
1474,8,26,7.07591
1541,8,26,7.11827
1608,8,26,7.16294
1675,8,26,7.20924
1742,8,26,7.24642
1809,8,26,7.28856
1876,8,26,7.31988
1943,8,26,7.34739
2010,8,26,7.37726
2077,8,26,7.4093
2144,9,26,7.44071
2211,9,26,7.47048
2278,9,26,7.50045
2345,9,26,7.52807
2412,9,26,7.55325
2479,10,26,7.58627
2546,10,26,7.62137
2613,10,26,7.65096
2680,10,26,7.67443
2747,10,26,7.701
2814,10,26,7.7231
2881,10,26,7.74095
2948,10,26,7.76553
3015,10,26,7.78756
3082,10,27,7.80844
3149,10,27,7.82589
3216,10,27,7.84572
3283,10,27,7.86843
3350,10,27,7.88737
3417,10,28,7.90788
3484,10,28,7.92708
3551,10,28,7.94566
3618,10,29,7.96322
3685,10,29,7.97684
3752,10,29,7.99597
3819,10,29,8.0102
3886,10,29,8.03123
3953,10,29,8.04744
4020,10,29,8.06396
4087,10,30,8.08219
4154,10,31,8.1005
4221,10,31,8.11589
4288,10,31,8.132
4355,10,31,8.14822
4422,10,31,8.16365
4489,11,31,8.1759
4556,11,31,8.193
4623,11,31,8.21022
4690,11,31,8.22592
4757,11,31,8.24213
4824,11,31,8.25666
4891,11,31,8.27115
4958,11,31,8.28699
