step,max_distance,k_max,entropy
0,1,3,7.08535e-06
67,2,67,1.4503
134,2,123,1.04686
201,3,124,0.422406
268,3,168,0.742917
335,3,227,0.741562
402,3,286,0.731372
469,3,348,0.77892
536,3,409,0.751155
603,3,464,0.839376
670,3,526,1.1842
737,3,584,1.45245
804,3,622,1.36526
871,3,662,1.33357
938,3,694,1.20318
1005,3,739,1.12635
1072,3,787,1.09564
1139,3,823,1.10338
1206,3,865,1.09023
1273,3,907,1.05244
1340,3,946,1.03794
1407,3,991,1.03606
1474,3,1032,1.02246
1541,3,1068,1.26339
1608,3,1096,1.31564
1675,3,1123,1.16117
1742,3,1144,1.00592
1809,3,1158,0.845212
1876,3,1166,0.73029
1943,3,1172,0.632108
2010,3,1179,0.595519
2077,3,1246,0.549852
2144,3,1313,0.505532
2211,3,1380,0.509067
2278,3,1447,0.4684
2345,4,1512,0.457867
2412,4,1579,0.427539
2479,4,1645,0.40833
