step,max_distance,k_max,entropy
0,1,3,1.13237
67,3,41,2.42864
134,3,95,2.74876
201,3,151,2.85101
268,3,209,3.04933
335,4,264,3.06686
402,4,317,3.06401
469,4,374,3.14451
536,4,430,3.22109
603,4,487,3.23465
670,4,546,3.29513
737,4,596,3.30262
804,4,652,3.34515
871,4,708,3.33886
938,4,767,3.33564
1005,4,825,3.34795
1072,4,884,3.39802
1139,4,945,3.39171
1206,4,1007,3.41599
1273,4,1064,3.43985
1340,4,1121,3.45409
1407,4,1174,3.47793
1474,4,1230,3.49447
1541,4,1284,3.51721
1608,4,1340,3.5441
1675,4,1398,3.55848
1742,4,1450,3.56473
1809,4,1506,3.5866
1876,4,1565,3.60131
1943,4,1623,3.63965
2010,4,1679,3.6687
2077,4,1737,3.66998
2144,4,1796,3.67244
2211,4,1847,3.68162
2278,4,1899,3.71821
2345,4,1950,3.73726
2412,4,2004,3.75992
2479,4,2053,3.76852
2546,4,2109,3.78088
2613,4,2168,3.7906
2680,4,2223,3.79937
2747,4,2279,3.81571
2814,4,2334,3.82121
2881,4,2393,3.83089
2948,4,2450,3.84945
3015,4,2510,3.84831
3082,4,2563,3.86779
3149,4,2621,3.86379
3216,4,2680,3.86301
3283,4,2737,3.88255
3350,4,2795,3.88908
3417,4,2842,3.90771
3484,4,2899,3.91253
3551,4,2958,3.91526
3618,4,3012,3.9162
3685,4,3063,3.92324
3752,4,3114,3.92508
3819,4,3166,3.93034
3886,4,3222,3.94311
3953,4,3275,3.95657
4020,4,3333,3.9572
4087,4,3383,3.97944
4154,4,3436,3.98243
4221,4,3493,3.99327
4288,4,3548,3.99413
4355,4,3609,3.99537
4422,4,3659,4.00387
4489,4,3717,4.00819
4556,4,3767,4.01733
4623,4,3822,4.01661
4690,4,3877,4.01352
4757,4,3927,4.02968
4824,4,3983,4.0282
4891,4,4035,4.03424
4958,4,4091,4.03948
5025,4,4142,4.04698
5092,4,4195,4.04885
5159,4,4247,4.05621
5226,4,4306,4.06148
5293,4,4357,4.06591
5360,4,4409,4.07213
5427,4,4466,4.08523
5494,4,4522,4.08012
5561,4,4580,4.08245
5628,4,4639,4.08837
5695,4,4693,4.08832
5762,4,4751,4.09606
5829,4,4809,4.09609
5896,4,4854,4.10693
5963,4,4910,4.10552
6030,4,4963,4.11084
6097,4,5017,4.11303
6164,4,5067,4.11778
6231,4,5123,4.11814
6298,4,5178,4.12468
6365,4,5238,4.12781
6432,4,5292,4.1285
6499,4,5347,4.1274
6566,4,5399,4.13437
6633,4,5454,4.13402
6700,4,5509,4.14047
6767,4,5557,4.14947
6834,4,5607,4.15871
6901,4,5660,4.16499
6968,4,5717,4.16313
7035,4,5772,4.16588
7102,4,5820,4.17116
7169,4,5873,4.17959
7236,4,5926,4.18126
7303,4,5979,4.18212
7370,4,6029,4.18051
7437,4,6086,4.18066
7504,4,6141,4.18157
7571,4,6201,4.1811
7638,4,6256,4.18217
7705,4,6312,4.18502
7772,4,6367,4.19704
7839,4,6419,4.20066
7906,4,6470,4.20377
7973,4,6529,4.21059
8040,4,6581,4.21802
8107,4,6628,4.21833
8174,4,6686,4.21673
8241,4,6743,4.21262
8308,4,6794,4.21805
8375,4,6847,4.21668
8442,4,6899,4.22159
8509,4,6950,4.22807
8576,4,6997,4.23028
8643,4,7052,4.23201
8710,4,7106,4.23953
8777,4,7162,4.24089
8844,4,7218,4.24517
8911,4,7274,4.24553
8978,4,7324,4.24898
9045,4,7380,4.25162
9112,4,7435,4.25346
9179,4,7487,4.25329
9246,4,7545,4.25478
9313,4,7604,4.25634
9380,4,7658,4.25606
9447,4,7710,4.2573
9514,4,7765,4.26196
9581,4,7822,4.25843
9648,4,7865,4.26418
9715,4,7921,4.26432
9782,4,7968,4.26717
9849,4,8028,4.26427
9916,4,8085,4.26208
9983,4,8140,4.25987
