step,max_distance,k_max,entropy
0,1,3,1.50133
67,2,49,4.68057
134,2,98,5.33686
201,2,139,5.72956
268,3,175,6.02142
335,4,218,6.24458
402,4,254,6.42528
469,4,289,6.58044
536,4,324,6.71422
603,4,349,6.83439
670,4,393,6.93327
737,4,431,7.02809
804,4,461,7.11817
871,5,498,7.19611
938,5,524,7.27066
1005,5,554,7.33791
1072,5,583,7.39979
1139,5,617,7.45864
1206,5,643,7.51813
1273,5,676,7.57056
1340,5,705,7.62306
1407,5,730,7.67375
1474,5,761,7.71999
1541,5,793,7.76494
1608,5,818,7.80753
1675,5,849,7.84723
1742,5,884,7.88718
1809,5,912,7.92449
1876,5,942,7.95953
1943,5,964,7.99588
2010,5,988,8.02923
2077,5,1018,8.06123
2144,5,1045,8.09269
2211,5,1079,8.12293
2278,5,1101,8.15404
2345,5,1137,8.182
2412,5,1165,8.21154
2479,5,1200,8.23866
2546,5,1227,8.26565
2613,5,1256,8.29173
2680,5,1285,8.31717
2747,5,1319,8.34147
2814,5,1346,8.36671
2881,5,1376,8.38968
2948,5,1408,8.41336
3015,5,1439,8.43625
3082,5,1469,8.45802
3149,5,1494,8.47999
3216,5,1526,8.50169
3283,5,1558,8.52194
3350,5,1587,8.54274
3417,5,1611,8.56338
3484,5,1639,8.58244
3551,5,1670,8.60104
3618,5,1702,8.61919
3685,5,1727,8.63712
3752,5,1760,8.65569
3819,5,1784,8.67313
3886,5,1813,8.69075
3953,5,1837,8.70854
4020,5,1859,8.72616
4087,5,1885,8.74274
4154,6,1911,8.75939
4221,6,1927,8.77583
4288,6,1952,8.79177
4355,6,1978,8.80753
4422,6,1998,8.8231
4489,6,2027,8.83846
4556,6,2052,8.85318
4623,6,2074,8.86799
4690,6,2096,8.88304
4757,6,2120,8.89784
4824,6,2148,8.91151
4891,6,2177,8.92561
4958,6,2200,8.93941
5025,6,2224,8.95273
5092,6,2251,8.96634
5159,6,2276,8.97906
5226,6,2300,8.99101
5293,6,2327,9.00435
5360,6,2351,9.01731
5427,6,2380,9.03004
5494,6,2403,9.04226
5561,6,2429,9.05375
5628,6,2460,9.06487
5695,6,2477,9.07707
5762,6,2511,9.08848
5829,6,2541,9.10016
5896,6,2571,9.11147
5963,6,2599,9.12238
6030,6,2622,9.13352
6097,6,2654,9.14445
6164,6,2680,9.15545
6231,6,2707,9.16589
6298,6,2736,9.17645
6365,6,2764,9.18717
6432,6,2792,9.19764
6499,6,2813,9.20805
6566,6,2837,9.21853
6633,6,2867,9.22915
6700,6,2892,9.2392
6767,6,2917,9.24927
6834,6,2941,9.25916
6901,6,2962,9.26922
6968,6,2990,9.27882
7035,6,3020,9.28884
7102,6,3046,9.29862
7169,6,3075,9.30789
7236,6,3104,9.31728
7303,6,3134,9.3267
7370,6,3158,9.33572
7437,6,3179,9.34483
7504,6,3198,9.35391
7571,6,3220,9.36284
7638,6,3242,9.37145
7705,6,3261,9.38034
7772,6,3286,9.38875
7839,6,3312,9.39686
7906,6,3347,9.40535
7973,6,3370,9.41383
8040,6,3398,9.42211
8107,6,3423,9.43047
8174,6,3449,9.43899
8241,6,3476,9.44742
8308,6,3504,9.45576
8375,6,3528,9.4639
8442,6,3557,9.47194
8509,6,3578,9.48025
8576,6,3604,9.48807
8643,6,3626,9.49593
8710,6,3649,9.5037
8777,6,3668,9.51166
8844,6,3689,9.51938
8911,6,3715,9.52695
8978,6,3736,9.53407
9045,6,3760,9.54159
9112,6,3783,9.54916
9179,6,3808,9.55657
9246,6,3838,9.56399
9313,6,3863,9.57121
9380,6,3888,9.57816
9447,6,3912,9.58537
9514,6,3935,9.59243
9581,6,3966,9.59885
9648,6,3988,9.60604
9715,6,4014,9.613
9782,6,4034,9.62002
9849,6,4061,9.6269
9916,6,4087,9.63368
9983,6,4106,9.64063
