Source,Target
0,1
0,2
0,4
0,10
0,13
0,21
0,24
0,28
0,30
0,80
0,84
0,90
0,233
0,244
0,253
0,432
0,573
0,577
0,763
0,1155
0,1239
0,1411
0,2024
0,2197
1,2
1,3
1,5
1,10
1,16
1,31
1,49
1,67
1,103
1,222
1,379
1,709
1,1513
2,3
2,4
2,9
2,19
2,20
2,23
2,35
2,61
2,106
2,114
2,503
2,648
2,727
2,802
2,803
2,1165
2,2053
3,5
3,6
3,7
3,23
3,50
3,82
3,138
3,236
3,279
3,342
3,620
3,1091
3,1846
3,1928
3,2263
4,9
4,21
4,27
4,78
4,166
4,179
4,230
4,696
4,848
5,6
5,8
5,12
5,15
5,16
5,18
5,32
5,34
5,52
5,104
5,117
5,214
5,242
5,967
5,1012
5,1078
5,1409
5,1553
6,7
6,8
6,11
6,68
6,119
6,226
6,619
6,865
6,1935
7,50
7,68
7,112
7,231
7,343
7,358
7,675
7,1784
8,11
8,12
8,38
8,44
8,45
8,460
8,988
8,1072
8,1136
8,1694
9,19
9,22
9,27
9,37
9,40
9,57
9,66
9,94
9,113
9,145
9,352
9,363
9,399
9,544
9,567
9,580
9,677
9,755
9,918
10,13
10,14
10,31
10,36
10,48
10,70
10,75
10,173
10,328
10,502
10,598
10,891
10,1094
10,2399
11,44
11,619
11,699
11,875
11,2370
12,15
12,17
12,29
12,38
12,46
12,59
12,149
12,154
12,190
12,200
12,259
12,284
12,322
12,427
12,1080
12,1255
12,1455
12,2256
13,14
13,30
13,64
13,311
13,607
13,735
13,1832
14,36
14,64
14,102
14,161
14,256
14,1289
15,17
15,18
15,33
15,39
15,41
15,51
15,141
15,263
15,332
15,347
15,364
15,556
15,969
15,1001
15,1963
15,2246
16,32
16,42
16,49
16,152
16,291
16,292
16,294
16,479
16,593
16,761
16,1723
16,1969
17,29
17,41
17,56
17,456
17,921
17,1376
17,2347
17,2381
18,33
18,53
18,74
18,104
18,118
18,416
18,1258
18,2234
19,20
19,22
19,26
19,162
19,791
19,1253
19,1397
19,2160
19,2215
20,35
20,60
20,162
20,167
20,250
20,448
20,491
20,739
20,1709
21,24
21,25
21,58
21,696
22,26
22,43
22,57
22,97
22,1005
23,61
23,79
23,138
23,1011
23,1181
23,1368
24,25
24,28
24,139
24,140
25,58
25,289
25,1600
25,1650
25,2157
26,43
26,791
26,2117
27,37
27,78
27,262
27,299
27,300
27,310
28,139
28,432
28,540
28,623
28,1536
29,59
29,95
29,150
29,456
29,1797
30,80
30,98
30,134
30,735
31,48
31,67
31,414
31,482
31,679
31,768
31,931
31,1027
31,1365
31,1579
31,1909
31,2054
31,2220
32,34
32,42
32,100
32,132
32,181
32,213
32,324
32,331
32,392
32,398
32,421
32,1451
33,39
33,53
33,55
33,128
33,158
33,366
33,524
33,1043
33,2115
34,52
34,92
34,132
34,206
34,1137
34,1779
35,60
35,62
35,85
35,106
35,169
35,306
35,1306
36,70
36,142
36,161
36,168
36,170
36,189
36,245
36,298
36,806
36,1432
36,2284
37,40
37,54
37,156
37,299
37,372
37,1692
38,45
38,46
38,47
38,72
38,101
38,241
38,269
38,296
38,359
38,381
38,442
38,1195
38,1345
38,1495
38,2329
38,2467
39,51
39,111
39,128
39,281
39,776
39,839
39,1303
39,1748
39,1856
40,54
40,63
40,65
40,94
40,96
40,110
40,165
40,337
40,446
40,836
40,1865
40,1919
40,2393
41,56
41,123
41,188
41,243
41,263
41,375
41,412
42,100
42,291
42,783
42,2218
43,97
43,148
43,235
43,326
44,875
44,1072
44,1141
44,1744
45,72
45,73
45,76
45,89
45,238
45,317
45,460
45,541
45,704
45,837
45,1770
45,2448
46,47
46,77
46,149
46,240
46,439
46,868
46,1761
47,77
47,108
47,121
47,172
47,207
47,219
47,269
47,940
47,1358
47,1518
47,2434
48,328
48,414
49,152
49,178
49,314
49,436
49,536
49,569
49,709
49,794
50,82
50,231
50,295
50,628
50,1025
51,111
51,141
51,217
51,550
51,1716
51,2070
52,92
52,105
52,117
52,122
52,341
52,386
52,757
52,991
52,1240
52,1336
52,1785
53,55
53,69
53,74
53,125
53,159
53,377
53,478
53,643
53,1210
54,63
54,109
54,156
54,277
54,287
54,561
54,871
54,930
54,1037
54,1234
54,1450
54,1509
54,2203
55,69
55,267
55,451
55,1043
55,1587
55,1930
56,123
56,135
56,2347
57,66
57,88
57,265
57,489
57,808
58,289
58,445
59,95
59,115
59,154
59,163
59,211
59,1849
60,62
60,71
60,81
60,93
60,248
60,448
60,469
60,496
60,597
60,747
60,1777
61,79
61,114
61,124
61,221
61,1017
61,1486
62,71
62,85
62,187
62,239
62,644
62,1310
63,65
63,109
63,129
63,184
63,835
63,1948
64,102
64,311
64,790
64,872
65,337
65,1948
66,88
66,113
66,144
66,183
66,255
66,369
66,465
66,666
66,669
66,816
66,844
66,1196
66,1768
67,103
67,247
67,482
67,592
67,1476
67,1552
67,1736
68,112
68,119
68,120
68,130
68,272
68,543
68,725
68,775
68,1117
68,1217
68,2040
69,267
69,377
69,419
69,722
69,1304
70,75
70,131
70,142
70,1293
70,1523
70,1629
71,81
71,83
71,99
71,185
71,239
71,249
71,843
71,896
72,73
72,87
72,101
72,116
72,176
72,312
72,339
72,413
72,646
72,858
72,888
72,1212
72,1246
72,1425
72,1556
72,1593
72,1721
72,1908
73,76
73,86
73,87
73,177
73,405
73,454
73,529
73,594
73,604
73,753
74,125
74,416
74,575
74,728
74,995
74,1879
75,131
75,173
75,204
75,385
75,576
75,945
75,975
75,1199
75,1249
76,86
76,89
76,146
76,199
76,266
76,447
76,633
76,680
76,874
76,1049
76,1250
77,108
77,218
77,439
77,780
78,166
78,262
78,367
78,549
78,766
79,124
79,1368
80,84
80,91
80,98
80,133
80,137
80,160
80,175
80,227
80,1099
80,1160
80,1171
80,1369
80,1577
81,83
81,93
81,443
81,2135
81,2299
81,2369
82,279
82,348
82,628
82,946
82,1166
82,1668
82,1669
83,99
83,195
83,333
83,443
83,498
83,1278
83,1763
84,90
84,91
84,107
84,216
84,425
84,463
84,475
84,601
84,645
84,2180
85,187
85,525
85,1306
85,1519
85,1672
85,1755
86,266
86,405
86,1918
87,116
87,177
87,215
87,234
87,506
87,913
87,1192
87,1615
87,2292
88,183
88,265
88,345
88,355
88,368
88,488
89,146
89,238
89,649
89,1665
89,1854
89,1896
89,2126
90,107
90,136
90,201
90,233
90,371
90,830
90,1266
90,1835
91,133
91,143
91,193
91,216
91,360
91,617
91,618
91,641
91,662
91,1598
92,105
92,1137
92,1227
92,1288
93,248
93,962
93,1349
93,2369
94,96
94,363
94,481
94,2012
95,115
95,126
95,150
95,356
95,455
95,521
95,532
95,689
95,846
95,1139
95,1512
96,110
96,191
96,854
96,1226
96,2012
97,148
97,151
97,1005
98,134
98,160
98,197
98,361
98,1567
99,185
99,195
99,462
99,579
99,611
99,1122
99,1428
99,1583
99,1584
100,181
100,394
100,571
100,767
101,241
101,339
101,2313
102,256
102,790
102,827
102,2482
103,222
103,247
