step,max_distance,k_max,entropy
0,1,3,1.47099
67,3,38,3.85225
134,4,51,4.297
201,5,90,4.5631
268,5,126,4.73488
335,5,162,4.85799
402,5,191,4.93073
469,5,228,5.03402
536,5,252,5.08583
603,5,280,5.13193
670,5,308,5.19844
737,5,324,5.26566
804,5,350,5.33874
871,5,378,5.35478
938,5,395,5.38037
1005,5,408,5.36802
1072,5,423,5.39868
1139,5,438,5.40401
1206,5,453,5.41652
1273,6,470,5.43257
1340,6,490,5.46781
1407,6,505,5.46959
1474,6,523,5.47537
1541,6,550,5.47754
1608,6,585,5.49691
1675,6,620,5.49794
1742,6,649,5.50951
1809,6,679,5.54169
1876,6,721,5.54992
1943,6,760,5.55009
2010,6,797,5.54594
2077,6,822,5.56908
2144,6,866,5.58574
2211,6,904,5.58751
2278,6,936,5.60265
2345,6,979,5.59166
2412,6,1011,5.61982
2479,6,1051,5.62074
