step,max_distance,k_max,entropy
0,1,3,0.154576
67,2,50,0.184813
134,3,116,0.481649
201,3,182,0.467983
268,3,247,0.575539
335,3,310,0.607618
402,3,374,0.595142
469,3,438,0.601217
536,3,499,0.619302
603,3,562,0.653685
670,3,628,1.042
737,3,671,1.55629
804,3,704,1.54682
871,3,734,1.5012
938,3,763,1.44517
1005,3,791,1.41091
1072,3,819,1.43456
1139,3,850,1.39012
1206,3,897,1.34307
1273,3,930,1.5454
1340,3,962,1.5634
1407,3,984,1.26872
1474,3,997,0.949956
1541,3,1001,0.739225
1608,3,1006,0.600165
1675,3,1013,0.513072
1742,3,1015,0.450457
1809,3,1018,0.399201
1876,3,1068,0.360233
1943,3,1135,0.333055
2010,3,1202,0.307332
2077,3,1269,0.284252
2144,3,1336,0.263907
2211,3,1403,0.249443
2278,3,1470,0.235812
2345,3,1536,0.225193
2412,3,1603,0.213237
2479,3,1669,0.203084
2546,3,1735,0.194321
2613,3,1801,0.186254
2680,3,1868,0.179175
2747,3,1935,0.175633
2814,3,2002,0.169052
2881,3,2069,0.164787
2948,3,2136,0.18196
3015,3,2203,0.177267
3082,3,2269,0.173301
3149,3,2336,0.167992
3216,3,2402,0.1636
3283,3,2469,0.160178
3350,3,2536,0.157621
3417,3,2603,0.154023
3484,3,2670,0.150344
3551,3,2737,0.146568
3618,3,2804,0.142947
3685,3,2871,0.13934
3752,3,2938,0.135932
3819,3,3005,0.146366
3886,3,3072,0.157187
3953,3,3138,0.157364
4020,3,3205,0.154347
4087,3,3272,0.151326
4154,3,3339,0.148105
4221,3,3406,0.145622
4288,3,3472,0.145105
4355,3,3539,0.142595
4422,3,3606,0.139921
4489,3,3672,0.137461
4556,3,3739,0.139642
4623,3,3806,0.13833
4690,3,3873,0.138087
4757,3,3940,0.137155
4824,3,4006,0.139072
4891,3,4072,0.139022
4958,3,4139,0.138636
5025,3,4206,0.136463
5092,3,4273,0.134473
5159,3,4339,0.135154
5226,3,4404,0.135205
5293,3,4471,0.134441
5360,3,4538,0.133059
5427,3,4605,0.139984
5494,3,4672,0.137961
5561,3,4739,0.136006
5628,3,4806,0.134207
5695,3,4873,0.134143
5762,3,4940,0.140905
5829,3,5007,0.140576
5896,3,5074,0.13931
5963,3,5140,0.137669
6030,3,5207,0.136086
6097,3,5274,0.134603
6164,3,5341,0.133613
6231,3,5407,0.1349
6298,3,5474,0.140971
6365,3,5541,0.139458
6432,3,5608,0.139308
6499,3,5675,0.137958
6566,3,5742,0.136384
6633,3,5809,0.134868
6700,3,5876,0.134164
6767,3,5943,0.132767
6834,3,6010,0.13197
6901,3,6076,0.13199
6968,3,6143,0.130735
7035,3,6210,0.129807
7102,3,6276,0.131318
7169,3,6343,0.130075
7236,3,6410,0.129888
7303,3,6477,0.129832
7370,3,6544,0.1302
7437,3,6611,0.129055
7504,3,6678,0.128192
7571,3,6745,0.127006
7638,3,6811,0.127385
7705,3,6878,0.126233
7772,3,6944,0.125553
7839,3,7011,0.124519
7906,3,7078,0.123406
7973,3,7144,0.122835
8040,3,7210,0.123377
8107,3,7277,0.124205
8174,3,7344,0.123202
8241,3,7409,0.124205
8308,3,7475,0.12574
8375,3,7542,0.124711
8442,3,7609,0.124044
8509,3,7676,0.128514
8576,3,7742,0.128431
8643,3,7808,0.127395
8710,3,7875,0.126737
8777,3,7942,0.126749
8844,3,8009,0.126407
8911,3,8075,0.126534
8978,3,8141,0.126023
9045,3,8208,0.12538
9112,3,8275,0.124429
9179,3,8342,0.124441
9246,3,8409,0.123622
9313,3,8476,0.123074
9380,3,8543,0.124346
9447,3,8610,0.125471
9514,3,8677,0.129155
9581,3,8744,0.128216
9648,3,8810,0.127397
9715,3,8877,0.126782
9782,3,8943,0.126859
9849,3,9010,0.125984
9916,3,9077,0.125136
9983,3,9144,0.124267
