step,max_distance,k_max,entropy
0,1,3,1.59255
67,2,30,4.79003
134,3,43,5.47728
201,3,57,5.88723
268,3,68,6.16391
335,4,82,6.38122
402,4,93,6.56244
469,4,106,6.71657
536,4,111,6.84778
603,4,119,6.96203
670,4,125,7.0682
737,4,127,7.16082
804,4,135,7.24352
871,4,143,7.32219
938,4,144,7.39532
1005,4,150,7.4648
1072,4,160,7.52727
1139,4,167,7.58775
1206,4,177,7.64442
1273,5,180,7.69862
1340,5,187,7.74814
1407,5,193,7.79592
1474,5,199,7.84299
1541,5,205,7.88685
1608,5,214,7.92896
1675,5,218,7.96872
1742,5,224,8.00872
1809,5,229,8.04615
1876,5,236,8.0829
1943,5,242,8.11802
2010,5,247,8.15064
2077,5,251,8.18308
2144,6,255,8.214
2211,6,266,8.24424
2278,6,268,8.27379
2345,6,272,8.30246
2412,6,275,8.32998
2479,6,280,8.3574
2546,6,283,8.38369
2613,6,285,8.4096
2680,6,288,8.43448
2747,6,294,8.45852
2814,6,296,8.48298
2881,6,302,8.50596
2948,6,304,8.52874
3015,6,308,8.55044
3082,6,312,8.5718
3149,6,315,8.59331
3216,6,320,8.61365
3283,6,323,8.63432
3350,6,325,8.65459
3417,6,328,8.6739
3484,6,331,8.69296
3551,6,339,8.71228
3618,6,343,8.731
3685,6,346,8.74933
3752,6,350,8.76701
3819,6,353,8.78485
3886,6,356,8.80251
3953,6,358,8.81953
4020,6,359,8.83623
4087,6,362,8.85257
4154,6,363,8.86905
4221,6,368,8.88486
4288,6,369,8.90044
4355,6,370,8.91621
4422,6,372,8.93127
4489,6,373,8.94594
4556,6,376,8.96076
4623,6,376,8.97533
4690,6,383,8.98929
4757,6,384,9.00302
4824,6,388,9.01693
4891,6,395,9.03099
4958,6,400,9.04464
