step,max_distance,k_max,entropy
0,1,3,1.38231
67,4,11,4.25947
134,5,13,4.92474
201,6,13,5.32049
268,6,15,5.60325
335,6,15,5.82343
402,7,16,6.00389
469,7,16,6.15648
536,7,17,6.28901
603,7,17,6.40587
670,8,17,6.51056
737,8,17,6.60544
804,8,17,6.69198
871,8,17,6.77167
938,8,18,6.8455
1005,8,19,6.91418
1072,8,19,6.97845
1139,8,20,7.03891
1206,8,20,7.09583
1273,8,21,7.14964
1340,8,21,7.20085
1407,8,21,7.24942
1474,8,21,7.2958
1541,8,21,7.34014
1608,8,21,7.38259
1675,8,21,7.42331
1742,8,21,7.46247
1809,9,21,7.50009
1876,9,21,7.53636
1943,9,21,7.57137
2010,9,21,7.6052
2077,9,21,7.63793
2144,9,21,7.66963
2211,9,21,7.70038
2278,9,21,7.73018
2345,9,21,7.7591
2412,9,21,7.78722
2479,9,21,7.81457
