step,max_distance,k_max,entropy
0,1,3,1.24404
67,3,44,4.21243
134,3,76,4.77321
201,3,109,5.09301
268,3,136,5.3681
335,3,157,5.55684
402,3,180,5.67603
469,4,209,5.8406
536,4,236,5.94084
603,4,267,6.05477
670,4,294,6.13916
737,4,315,6.21492
804,4,338,6.27536
871,4,357,6.34772
938,4,380,6.41779
1005,4,404,6.47826
1072,4,428,6.54081
1139,4,446,6.58676
1206,4,462,6.63975
1273,4,488,6.684
1340,4,504,6.71945
1407,4,530,6.76696
1474,4,551,6.80152
1541,4,567,6.85065
1608,4,588,6.89376
1675,4,607,6.93689
1742,4,627,6.96744
1809,4,643,7.00149
1876,4,661,7.03966
1943,4,678,7.0636
2010,4,696,7.09598
2077,4,722,7.12407
2144,4,739,7.15198
2211,4,759,7.18761
2278,4,773,7.22006
2345,4,790,7.24289
2412,4,805,7.27066
2479,4,816,7.29366
2546,4,835,7.3082
2613,4,855,7.33136
2680,4,874,7.35098
2747,4,897,7.37335
2814,4,917,7.39953
2881,4,929,7.42433
2948,4,949,7.4519
3015,4,964,7.47376
3082,4,979,7.4904
3149,4,1002,7.50717
3216,4,1019,7.52217
3283,4,1037,7.54186
3350,4,1058,7.56159
3417,4,1070,7.58055
3484,4,1088,7.59489
3551,4,1108,7.61164
3618,4,1128,7.63025
3685,4,1147,7.64518
3752,4,1163,7.65969
3819,4,1181,7.67575
3886,4,1194,7.69083
3953,4,1210,7.70911
4020,4,1226,7.72586
4087,4,1238,7.74296
4154,4,1254,7.75297
4221,4,1274,7.7703
4288,4,1294,7.78532
4355,4,1314,7.79735
4422,4,1333,7.8111
4489,4,1348,7.82405
4556,4,1365,7.83881
4623,4,1390,7.85049
4690,4,1409,7.86492
4757,4,1420,7.87903
4824,4,1443,7.89309
4891,4,1463,7.90582
4958,4,1486,7.91837
