step,max_distance,k_max,entropy
0,1,3,0.660439
67,2,64,2.03829
134,2,120,2.26568
201,2,171,2.54341
268,3,225,2.62065
335,3,279,2.73527
402,3,331,2.89096
469,3,384,2.96805
536,3,432,3.09872
603,3,485,3.12105
670,3,538,3.17743
737,3,577,3.24522
804,3,618,3.26037
871,3,663,3.23209
938,3,706,3.24309
1005,3,733,3.20034
1072,3,765,3.19809
1139,4,798,3.18437
1206,4,829,3.17933
1273,4,859,3.16636
1340,4,889,3.15181
1407,4,906,3.08916
1474,4,934,3.0614
1541,4,954,3.02542
1608,4,981,3.05385
1675,4,1008,3.01493
1742,4,1030,3.0101
1809,4,1059,3.03172
1876,4,1078,3.02452
1943,4,1099,3.02784
2010,4,1120,3.02385
2077,4,1143,3.02674
2144,4,1157,3.03115
2211,4,1176,3.02043
2278,4,1228,3.03768
2345,4,1284,3.04015
2412,4,1335,3.05603
2479,4,1389,3.0398
2546,4,1442,3.01533
2613,4,1498,3.0063
2680,4,1550,3.00318
2747,4,1609,3.0021
2814,4,1662,2.99985
2881,4,1713,2.99107
2948,4,1766,2.98933
3015,4,1815,3.00395
3082,4,1863,3.01796
3149,4,1915,3.02439
3216,4,1972,3.00248
3283,4,2029,2.99592
3350,4,2083,2.98073
3417,4,2133,2.97395
3484,4,2186,2.9631
3551,4,2238,2.96936
3618,4,2294,2.96298
3685,4,2346,2.97358
3752,4,2399,2.97076
3819,4,2456,2.96177
3886,4,2509,2.9602
3953,4,2563,2.9694
4020,4,2616,2.96987
4087,4,2668,2.97917
4154,4,2717,2.98736
4221,4,2766,2.9886
4288,4,2813,2.98943
4355,4,2865,2.98792
4422,4,2919,2.99111
4489,4,2972,2.99124
4556,4,3021,2.98039
4623,4,3070,2.97342
4690,4,3114,2.98759
4757,4,3169,2.98273
4824,4,3214,2.97606
4891,4,3266,2.9831
4958,4,3313,2.9847
