step,max_distance,k_max,entropy
0,1,3,1.12636
67,3,49,2.37498
134,3,113,2.92268
201,4,177,2.82371
268,4,242,2.84147
335,4,304,2.82754
402,4,369,2.736
469,4,433,2.72421
536,4,498,2.77581
603,4,561,2.76296
670,4,625,2.77939
737,4,689,2.83472
804,4,755,2.822
871,4,819,2.85369
938,4,883,2.88953
1005,4,949,2.9087
1072,4,1013,2.87877
1139,4,1077,2.87306
1206,4,1138,2.90798
1273,4,1201,2.93885
1340,4,1264,2.92808
1407,4,1328,2.97809
1474,4,1390,2.96409
1541,4,1457,2.96159
1608,4,1521,2.95193
1675,4,1585,2.93809
1742,4,1649,2.93042
1809,4,1712,2.92194
1876,4,1774,2.92414
1943,4,1837,2.97072
2010,4,1901,2.99042
2077,4,1965,3.00921
2144,4,2027,3.02014
2211,4,2093,3.02295
2278,4,2156,3.02451
2345,4,2220,3.04389
2412,4,2284,3.05803
2479,4,2344,3.05408
