step,max_distance,k_max,entropy
0,1,3,1.37533
67,4,12,4.22337
134,6,15,4.88727
201,7,15,5.28721
268,7,15,5.57473
335,7,15,5.79281
402,7,15,5.97287
469,7,17,6.12511
536,8,17,6.25828
603,8,18,6.37555
670,8,18,6.48041
737,8,18,6.57473
804,8,19,6.66127
871,8,19,6.74029
938,8,19,6.81558
1005,8,19,6.88456
1072,8,19,6.94944
1139,8,19,7.00914
1206,8,19,7.06574
1273,8,20,7.12004
1340,8,20,7.17132
1407,8,20,7.22044
1474,8,20,7.26713
1541,8,20,7.31125
1608,9,20,7.35366
1675,9,20,7.39451
1742,9,20,7.4339
1809,9,22,7.47083
1876,9,22,7.50704
1943,9,22,7.54196
2010,9,22,7.57579
2077,9,22,7.60858
2144,9,22,7.64007
2211,9,22,7.67081
2278,9,22,7.70076
2345,9,22,7.72976
2412,9,22,7.75755
2479,9,22,7.78485
2546,9,23,7.81145
2613,9,23,7.83752
2680,9,23,7.86283
2747,9,23,7.88748
2814,10,24,7.91181
2881,10,24,7.9354
2948,10,24,7.95856
3015,10,24,7.98117
3082,10,25,8.00327
3149,10,26,8.02499
3216,10,26,8.04553
3283,10,26,8.06626
3350,10,26,8.08658
3417,10,26,8.10627
3484,10,26,8.12565
3551,10,26,8.14465
3618,10,26,8.1637
3685,10,26,8.18196
3752,10,26,8.19999
3819,10,26,8.21768
3886,10,26,8.2353
3953,10,26,8.25195
4020,10,26,8.26894
4087,10,26,8.28548
4154,10,26,8.30177
4221,10,27,8.31749
4288,10,27,8.33316
4355,10,27,8.34891
4422,10,27,8.36407
4489,10,27,8.37888
4556,10,27,8.39342
4623,10,27,8.40813
4690,10,27,8.42246
4757,10,27,8.43668
4824,10,27,8.45082
4891,10,27,8.46465
4958,10,27,8.47809
