step,max_distance,k_max,entropy
0,1,3,1.58757
67,3,28,4.85195
134,3,48,5.52723
201,3,64,5.92278
268,3,76,6.20849
335,4,84,6.42918
402,4,93,6.61143
469,4,104,6.76417
536,4,114,6.89704
603,4,121,7.01526
670,5,135,7.11995
737,5,142,7.21647
804,5,151,7.30327
871,5,159,7.3832
938,5,167,7.45676
1005,5,174,7.52496
1072,5,183,7.58954
1139,5,193,7.65107
1206,5,199,7.70775
1273,5,210,7.76171
1340,5,216,7.81312
1407,5,222,7.86218
1474,5,230,7.90889
1541,5,234,7.95355
1608,5,241,7.99596
1675,5,249,8.03659
1742,5,254,8.07579
1809,5,259,8.11301
1876,5,266,8.14907
1943,5,273,8.18372
2010,5,279,8.2177
2077,5,286,8.25025
2144,5,290,8.28215
2211,5,295,8.31352
2278,5,299,8.34374
2345,5,303,8.3727
2412,5,308,8.40103
2479,5,312,8.42846
2546,5,320,8.4552
2613,5,326,8.48107
2680,5,334,8.50646
2747,5,343,8.53085
2814,5,345,8.55489
2881,5,347,8.57864
2948,5,353,8.60162
3015,5,354,8.62398
3082,5,360,8.64602
3149,5,365,8.66693
3216,5,371,8.68819
3283,5,376,8.70889
3350,6,382,8.72885
3417,6,385,8.74873
3484,6,392,8.76795
3551,6,401,8.78689
3618,6,406,8.80571
3685,6,415,8.82392
3752,6,420,8.8421
3819,6,430,8.85976
3886,6,436,8.87712
3953,6,439,8.89443
4020,6,445,8.91132
4087,6,450,8.92784
4154,6,459,8.94394
4221,6,464,8.95999
4288,6,468,8.9759
4355,6,472,8.99129
4422,6,477,9.00666
4489,6,482,9.02147
4556,6,483,9.03639
4623,6,490,9.0511
4690,6,497,9.06545
4757,6,499,9.07993
4824,6,501,9.09404
4891,6,507,9.10789
4958,6,512,9.12143
