step,max_distance,k_max,entropy
0,1,3,1.58083
67,2,38,4.83816
134,3,62,5.52486
201,3,86,5.92276
268,3,107,6.20608
335,4,127,6.42584
402,4,150,6.60479
469,4,169,6.75671
536,4,187,6.89187
603,4,196,7.01145
670,4,210,7.11696
737,4,226,7.21209
804,4,238,7.29823
871,4,253,7.37626
938,4,268,7.45113
1005,4,283,7.52023
1072,4,301,7.58408
1139,4,322,7.6426
1206,4,338,7.69921
1273,5,348,7.75365
1340,5,360,7.8042
1407,5,373,7.85311
1474,5,384,7.89963
1541,5,395,7.94422
1608,5,407,7.9872
1675,5,420,8.02836
1742,5,433,8.06725
1809,5,442,8.10567
1876,5,453,8.14134
1943,5,467,8.17639
2010,5,478,8.21005
2077,5,489,8.24309
2144,5,497,8.27554
2211,5,510,8.30665
2278,5,520,8.33659
2345,5,527,8.36562
2412,5,541,8.39394
2479,5,551,8.42158
