step,max_distance,k_max,entropy
0,1,3,0.0401796
67,6,18,1.73757
134,6,27,2.97903e-09
201,8,27,0.000499422
268,11,27,0.000510139
335,11,30,0.0963428
402,11,35,0.0963962
469,13,35,1.54662e-08
536,17,35,0.100954
603,17,35,3.90442
670,17,35,0.0401796
737,17,35,0.841922
804,17,35,0.000540801
871,19,35,0.00128584
938,20,35,1.66441
1005,20,40,0.000244306
1072,20,41,0.724292
1139,20,41,4.17082
1206,20,41,1.19951
1273,20,41,4.09825
1340,20,41,0.0667644
1407,20,41,0.000499423
1474,20,41,0.696803
1541,20,41,0.00488384
1608,21,46,0.0406796
1675,24,56,2.94323
1742,24,56,2.45119
1809,24,68,0.14016
1876,24,72,0.0996625
1943,24,72,0.000514899
2010,24,76,0.190046
2077,24,76,5.03716e-06
2144,24,76,5.07898
2211,25,76,2.7215
2278,27,76,0.00152472
2345,27,76,0.389999
2412,27,76,1.20845
2479,27,76,0.0441047
