step,max_distance,k_max,entropy
0,1,3,1.36171
67,4,14,4.02728
134,6,19,4.69033
201,6,19,5.06825
268,7,23,5.36548
335,7,23,5.60065
402,7,24,5.77666
469,7,25,5.91398
536,8,26,6.05958
603,8,27,6.18576
670,8,27,6.28063
737,8,28,6.38155
804,8,31,6.47527
871,8,31,6.54825
938,9,31,6.62381
1005,9,31,6.69432
1072,9,31,6.75989
1139,10,31,6.81405
1206,10,32,6.8732
1273,10,33,6.92158
1340,10,33,6.97261
1407,10,33,7.01927
1474,10,34,7.06739
1541,10,35,7.11114
1608,10,35,7.14556
1675,10,35,7.19095
1742,10,35,7.22621
1809,10,35,7.27019
1876,10,36,7.3041
1943,10,36,7.34128
2010,10,36,7.37302
2077,10,37,7.40885
2144,10,37,7.44323
2211,10,37,7.46968
2278,10,38,7.49561
2345,11,38,7.52616
2412,11,38,7.55328
2479,11,38,7.58169
2546,11,38,7.6104
2613,11,38,7.64052
2680,11,38,7.66653
2747,11,38,7.6895
2814,11,38,7.71751
2881,11,38,7.73915
2948,11,38,7.76019
3015,11,38,7.78359
3082,11,38,7.80254
3149,11,38,7.82603
3216,11,38,7.85005
3283,11,38,7.87156
3350,11,38,7.89305
3417,11,38,7.91387
3484,11,38,7.9353
3551,11,38,7.95272
3618,11,38,7.97182
3685,11,38,7.98806
3752,11,38,8.00592
3819,11,38,8.02307
3886,11,38,8.04211
3953,11,38,8.05777
4020,11,38,8.07327
4087,11,38,8.08977
4154,11,38,8.10474
4221,11,38,8.1207
4288,11,38,8.13847
4355,11,38,8.15505
4422,11,38,8.1698
4489,11,38,8.18555
4556,11,38,8.20249
4623,11,39,8.21909
4690,11,39,8.23022
4757,12,39,8.24442
4824,12,39,8.26014
4891,12,39,8.27154
4958,12,39,8.28307
5025,12,39,8.29626
5092,12,39,8.30842
5159,12,39,8.31952
5226,12,40,8.33295
5293,12,40,8.34577
5360,12,40,8.35811
5427,12,40,8.36911
5494,12,40,8.38336
5561,12,40,8.39403
5628,12,40,8.407
5695,12,40,8.41871
5762,12,40,8.42828
5829,12,40,8.43955
5896,12,40,8.45079
5963,12,40,8.46358
6030,12,40,8.47404
6097,12,40,8.48658
6164,12,40,8.49817
6231,12,40,8.50952
6298,12,40,8.52107
6365,12,40,8.53166
6432,12,40,8.54239
6499,12,40,8.55265
6566,12,40,8.56407
6633,12,40,8.57381
6700,12,40,8.58564
6767,12,40,8.59493
6834,12,40,8.60473
6901,12,41,8.61388
6968,12,41,8.62225
7035,12,41,8.63271
7102,12,41,8.64421
7169,12,41,8.65376
7236,12,41,8.66078
7303,12,41,8.67345
7370,12,41,8.68203
7437,12,41,8.69118
7504,12,41,8.69846
7571,12,41,8.70859
7638,12,41,8.71724
7705,12,41,8.72665
7772,12,41,8.73517
7839,12,41,8.74494
7906,12,41,8.75325
7973,12,41,8.76299
8040,12,41,8.77055
8107,12,42,8.77891
8174,12,42,8.78602
8241,12,42,8.79375
8308,12,42,8.80197
8375,12,42,8.80982
8442,12,42,8.81751
8509,12,42,8.82532
8576,12,42,8.83282
8643,12,42,8.8404
8710,12,42,8.84706
8777,12,42,8.85505
8844,12,42,8.8626
8911,12,42,8.87086
8978,12,42,8.87857
9045,12,42,8.88682
9112,12,42,8.89397
9179,12,42,8.90082
9246,12,42,8.90889
9313,12,42,8.91585
9380,12,42,8.92307
9447,12,42,8.93001
9514,12,42,8.93746
9581,12,42,8.94604
9648,12,42,8.95234
9715,12,42,8.95981
9782,12,42,8.96686
9849,12,42,8.97468
9916,12,42,8.9807
9983,12,42,8.98755
