step,max_distance,k_max,entropy
0,1,3,1.54998
67,2,39,4.61082
134,2,65,5.28359
201,3,82,5.67914
268,3,105,5.97931
335,3,131,6.20658
402,3,153,6.38356
469,3,169,6.53364
536,4,191,6.66507
603,4,210,6.78231
670,4,235,6.88892
737,4,250,6.98506
804,4,269,7.0734
871,4,291,7.15727
938,4,315,7.23291
1005,4,328,7.30576
1072,4,342,7.37431
1139,4,359,7.43802
1206,4,373,7.49735
1273,4,387,7.55248
1340,4,402,7.60371
1407,4,425,7.6541
1474,4,440,7.69762
1541,4,452,7.74171
1608,4,467,7.78412
1675,4,481,7.82617
1742,4,495,7.86667
1809,4,515,7.90389
1876,4,533,7.93926
1943,4,549,7.97555
2010,4,565,8.00793
2077,4,576,8.04115
2144,4,593,8.07204
2211,4,613,8.10048
2278,4,635,8.13076
2345,4,653,8.16032
2412,4,670,8.18922
2479,4,685,8.21751
2546,4,708,8.24248
2613,4,727,8.26918
2680,4,744,8.29434
2747,4,758,8.31976
2814,4,776,8.34414
2881,4,789,8.36928
2948,4,805,8.39233
3015,4,822,8.41583
3082,4,838,8.43789
3149,4,854,8.45987
3216,4,879,8.47958
3283,4,893,8.50078
3350,4,910,8.52198
3417,4,928,8.54216
3484,4,939,8.56265
3551,4,953,8.58255
3618,4,969,8.60026
3685,4,984,8.61768
3752,4,996,8.63571
3819,4,1011,8.65259
3886,4,1028,8.66896
3953,4,1039,8.68559
4020,4,1056,8.70325
4087,4,1076,8.71993
4154,4,1087,8.73594
4221,4,1110,8.75237
4288,4,1124,8.7681
4355,4,1139,8.78405
4422,4,1153,8.79948
4489,4,1172,8.81489
4556,4,1191,8.82976
4623,4,1207,8.84472
4690,4,1224,8.85971
4757,4,1238,8.87366
4824,4,1248,8.88787
4891,4,1260,8.90174
4958,4,1278,8.91562
5025,4,1294,8.92937
5092,4,1308,8.94315
5159,4,1323,8.95667
5226,4,1347,8.96918
5293,4,1357,8.98152
5360,4,1369,8.99399
5427,4,1383,9.00576
5494,4,1392,9.018
5561,4,1407,9.02964
5628,4,1421,9.04215
5695,4,1434,9.05377
5762,4,1448,9.06528
5829,4,1462,9.0775
5896,5,1475,9.08825
5963,5,1495,9.09968
6030,5,1513,9.11155
6097,5,1528,9.12346
6164,5,1541,9.13375
6231,5,1558,9.14452
6298,5,1570,9.15559
6365,5,1582,9.16662
6432,5,1599,9.17732
6499,5,1612,9.18787
6566,5,1631,9.19828
6633,5,1643,9.20831
6700,5,1657,9.21857
6767,5,1672,9.22809
6834,5,1687,9.2379
6901,5,1695,9.24827
6968,5,1707,9.25845
7035,5,1727,9.26845
7102,5,1740,9.27782
7169,5,1755,9.28698
7236,5,1767,9.29699
7303,5,1778,9.3064
7370,5,1787,9.3159
7437,5,1798,9.32525
7504,5,1814,9.33393
7571,5,1828,9.34301
7638,5,1842,9.35165
7705,5,1855,9.36005
7772,5,1875,9.36866
7839,5,1889,9.3767
7906,5,1902,9.38553
7973,5,1914,9.39396
8040,5,1927,9.4024
8107,5,1944,9.41097
8174,5,1960,9.41915
8241,5,1972,9.42708
8308,5,1986,9.43565
8375,5,2003,9.44357
8442,5,2014,9.45175
8509,5,2023,9.46035
8576,5,2040,9.46849
8643,5,2061,9.47613
8710,5,2072,9.48388
8777,5,2087,9.49204
8844,5,2102,9.49954
8911,5,2111,9.50728
8978,5,2126,9.51444
9045,5,2144,9.52174
9112,5,2157,9.52915
9179,5,2164,9.53636
9246,5,2177,9.54411
9313,5,2190,9.55126
9380,5,2207,9.55809
9447,5,2225,9.56503
9514,5,2237,9.57212
9581,5,2249,9.5794
9648,5,2268,9.58625
9715,5,2279,9.59295
9782,5,2293,9.59997
9849,5,2312,9.60683
9916,5,2328,9.61381
9983,5,2345,9.6203
