step,max_distance,k_max,entropy
0,1,3,1.56629
67,2,27,4.78603
134,3,36,5.4705
201,3,55,5.86568
268,3,69,6.14923
335,3,84,6.37005
402,3,96,6.55237
469,3,112,6.70498
536,4,121,6.83762
603,4,136,6.95334
670,4,149,7.05947
737,4,158,7.15314
804,4,173,7.23823
871,4,192,7.31458
938,4,199,7.38948
1005,4,208,7.45952
1072,4,216,7.52337
1139,4,225,7.58327
1206,5,238,7.63946
1273,5,253,7.6924
1340,5,263,7.74287
1407,5,272,7.79153
1474,5,285,7.83697
1541,5,296,7.8813
1608,5,313,7.92126
1675,5,330,7.96125
1742,5,336,8.00147
1809,5,352,8.03913
1876,5,363,8.07607
1943,5,375,8.11038
2010,5,387,8.14271
2077,5,404,8.17578
2144,5,414,8.20798
2211,5,424,8.23907
2278,5,440,8.26825
2345,5,450,8.29688
2412,5,460,8.32587
2479,5,468,8.3536
