step,max_distance,k_max,entropy
0,1,3,1.38101
67,3,14,4.24522
134,5,14,4.90846
201,5,15,5.30408
268,6,15,5.58664
335,7,15,5.80717
402,7,16,5.98761
469,7,18,6.14116
536,8,18,6.27457
603,8,19,6.39153
670,8,19,6.49671
737,9,19,6.59167
804,9,19,6.67807
871,9,19,6.75699
938,9,19,6.83128
1005,9,19,6.90032
1072,9,19,6.96512
1139,9,19,7.02482
1206,9,19,7.08137
1273,9,19,7.13588
1340,9,19,7.18695
1407,9,19,7.23566
1474,9,19,7.28234
1541,9,19,7.3267
1608,9,19,7.369
1675,9,20,7.40962
1742,10,20,7.44875
1809,10,20,7.48628
1876,10,21,7.52283
1943,10,21,7.55796
2010,10,21,7.59162
2077,10,21,7.62441
2144,10,21,7.65607
2211,10,21,7.68681
2278,10,21,7.71679
2345,10,21,7.74577
2412,10,21,7.77373
2479,10,21,7.80106
2546,10,22,7.82757
2613,10,22,7.85355
2680,10,22,7.8788
2747,10,22,7.90351
2814,10,22,7.92757
2881,10,22,7.95123
2948,10,22,7.97416
3015,11,22,7.99659
3082,11,22,8.01857
3149,11,22,8.04036
3216,11,22,8.06131
3283,11,22,8.08194
3350,11,22,8.10212
3417,11,22,8.12186
3484,11,22,8.14137
3551,11,22,8.16033
3618,11,22,8.17919
3685,11,22,8.19749
3752,11,22,8.21554
3819,11,22,8.23328
3886,11,23,8.25061
3953,11,23,8.26745
4020,11,23,8.28439
4087,11,23,8.30083
4154,11,23,8.31707
4221,11,23,8.33301
4288,11,23,8.34884
4355,12,23,8.3643
4422,12,23,8.37941
4489,12,23,8.39433
4556,12,23,8.40896
4623,12,23,8.42362
4690,12,23,8.43796
4757,12,23,8.45211
4824,12,23,8.46613
4891,12,23,8.47994
4958,12,23,8.49352
5025,12,23,8.50696
5092,12,23,8.52021
5159,12,23,8.53329
5226,12,23,8.54627
5293,12,23,8.55884
5360,12,23,8.57142
5427,12,23,8.58376
5494,12,23,8.59601
5561,12,23,8.60812
5628,12,23,8.62002
5695,12,23,8.63188
5762,12,23,8.6435
5829,12,23,8.6551
5896,12,23,8.66655
5963,12,23,8.67783
6030,12,23,8.68909
6097,12,23,8.70011
6164,12,23,8.71105
6231,12,23,8.72173
6298,12,23,8.73246
6365,12,23,8.74304
6432,12,23,8.75347
6499,12,23,8.76383
6566,12,23,8.77406
6633,12,23,8.78414
6700,12,23,8.79424
6767,12,23,8.80417
6834,12,23,8.81404
6901,12,23,8.8238
6968,12,23,8.83339
7035,12,23,8.84298
7102,12,23,8.85237
7169,12,23,8.86177
7236,12,23,8.87108
7303,12,23,8.88029
7370,12,23,8.88934
7437,12,23,8.89836
7504,12,23,8.90742
7571,12,23,8.91635
7638,12,23,8.92514
7705,12,24,8.9339
7772,12,25,8.94247
7839,12,25,8.951
7906,12,25,8.9595
7973,12,25,8.96798
8040,12,25,8.97635
8107,12,25,8.98463
8174,12,25,8.99287
8241,12,25,9.00104
8308,12,25,9.00909
8375,12,25,9.01709
8442,12,25,9.02507
8509,12,25,9.03289
8576,12,25,9.04074
8643,12,25,9.04851
8710,12,25,9.05624
8777,12,25,9.06391
8844,12,25,9.07151
8911,12,25,9.0791
8978,12,25,9.08662
9045,12,25,9.09406
9112,12,25,9.10146
9179,12,25,9.10877
9246,12,25,9.11606
9313,12,25,9.12322
9380,12,25,9.13036
9447,12,25,9.1375
9514,12,25,9.14463
9581,12,25,9.15166
9648,12,25,9.15864
9715,12,25,9.16559
9782,12,25,9.17245
9849,12,25,9.17925
9916,12,25,9.186
9983,12,25,9.19274
