step,max_distance,k_max,entropy
0,1,3,1.59389
67,2,41,4.87663
134,3,62,5.54548
201,3,78,5.94253
268,3,91,6.22449
335,4,106,6.4457
402,4,119,6.62621
469,4,128,6.78207
536,4,135,6.91446
603,4,145,7.03158
670,4,159,7.13541
737,4,167,7.23135
804,4,171,7.31868
871,4,180,7.39721
938,5,184,7.47195
1005,5,194,7.54075
1072,5,207,7.60499
1139,5,215,7.66443
1206,5,221,7.72097
1273,5,229,7.77426
1340,5,231,7.82533
1407,5,235,7.87449
1474,5,245,7.92137
1541,5,252,7.96588
1608,5,258,8.00874
1675,5,264,8.04956
1742,5,270,8.08814
1809,5,276,8.12533
1876,5,287,8.16131
1943,5,293,8.19613
2010,5,302,8.23041
2077,5,306,8.26332
2144,5,312,8.29499
2211,5,318,8.32575
2278,5,323,8.35591
2345,5,334,8.38426
2412,5,340,8.41262
2479,5,349,8.43982
