step,max_distance,k_max,entropy
0,1,3,1.22922
67,3,22,4.01636
134,4,29,4.72597
201,5,29,5.12034
268,5,31,5.403
335,5,33,5.63025
402,6,34,5.80188
469,6,35,5.96392
536,6,35,6.08823
603,6,36,6.19682
670,7,37,6.28719
737,7,37,6.37841
804,7,37,6.47291
871,7,38,6.56223
938,7,38,6.63884
1005,8,38,6.70653
1072,8,38,6.76865
1139,8,39,6.83303
1206,8,40,6.89011
1273,8,41,6.94092
1340,8,42,6.99403
1407,8,42,7.03793
1474,8,42,7.07703
1541,8,42,7.1221
1608,8,44,7.15991
1675,8,44,7.20019
1742,8,44,7.22931
1809,8,44,7.26834
1876,8,44,7.30465
1943,8,44,7.34226
2010,8,44,7.38226
2077,9,44,7.41454
2144,9,44,7.44504
2211,9,44,7.48008
2278,9,44,7.51427
2345,9,44,7.54538
2412,9,44,7.56987
2479,9,44,7.5965
2546,9,44,7.62894
2613,9,44,7.65552
2680,9,45,7.67654
2747,9,45,7.70588
2814,9,45,7.72642
2881,9,45,7.75286
2948,9,45,7.77645
3015,9,45,7.79801
3082,9,45,7.81875
3149,9,46,7.83345
3216,9,46,7.85007
3283,9,46,7.87232
3350,10,47,7.89846
3417,10,47,7.92106
3484,10,47,7.94362
3551,10,47,7.96513
3618,10,47,7.98143
3685,10,47,7.99654
3752,10,47,8.01843
3819,10,47,8.03513
3886,10,47,8.05203
3953,10,47,8.07242
4020,10,47,8.08882
4087,10,47,8.10727
4154,10,47,8.12389
4221,10,47,8.13649
4288,10,47,8.15335
4355,10,47,8.16882
4422,10,47,8.18345
4489,10,47,8.1996
4556,10,47,8.21545
4623,10,47,8.22749
4690,10,48,8.24104
4757,10,48,8.25309
4824,10,48,8.26887
4891,10,48,8.28136
4958,10,48,8.29614
