step,max_distance,k_max,entropy
0,1,3,5.22327e-06
67,1,70,0.0613647
134,1,136,0.229629
201,1,201,0.578281
268,1,265,0.740217
335,1,330,0.746565
402,1,396,0.754115
469,1,458,0.807231
536,1,524,0.7805
603,1,588,0.843615
670,1,652,0.996828
737,1,714,1.06757
804,1,769,1.24436
871,1,834,1.31188
938,1,892,1.38784
1005,1,942,1.43307
1072,1,990,1.47934
1139,2,1039,1.54355
1206,2,1086,1.57385
1273,2,1129,1.56192
1340,2,1177,1.56117
1407,2,1208,1.56622
1474,2,1250,1.56025
1541,2,1293,1.67214
1608,2,1335,1.6874
1675,2,1377,1.69087
1742,2,1425,1.72006
1809,2,1458,1.73114
1876,2,1493,1.68374
1943,2,1515,1.58841
2010,2,1535,1.4548
2077,2,1560,1.35115
2144,2,1575,1.24518
2211,2,1591,1.20354
2278,2,1598,1.10561
2345,2,1617,1.0872
2412,2,1627,1.01602
2479,2,1639,0.960742
2546,2,1648,0.91019
2613,2,1658,0.869279
2680,2,1667,0.823241
2747,2,1679,0.789756
2814,2,1685,0.752997
2881,2,1690,0.722584
2948,2,1697,0.703586
3015,2,1703,0.678929
3082,2,1706,0.653373
3149,2,1733,0.62839
3216,2,1798,0.607104
3283,2,1865,0.593731
3350,2,1930,0.575026
3417,2,1995,0.555291
3484,2,2060,0.541717
3551,2,2126,0.547457
3618,2,2191,0.533273
3685,2,2256,0.51941
3752,2,2321,0.514471
3819,2,2386,0.507552
3886,2,2453,0.498286
3953,2,2519,0.486441
4020,2,2585,0.474757
4087,2,2650,0.468053
4154,2,2714,0.457593
4221,2,2780,0.447662
4288,2,2846,0.442393
4355,2,2912,0.433431
4422,2,2979,0.429718
4489,2,3045,0.426454
4556,2,3109,0.419307
4623,2,3176,0.411092
4690,2,3242,0.405074
4757,2,3307,0.402655
4824,2,3372,0.399006
4891,2,3439,0.392759
4958,2,3504,0.391812
