step,max_distance,k_max,entropy
0,1,3,4.89444e-06
67,6,20,0.0401797
134,8,24,2.58714e-05
201,10,24,3.856
268,13,24,0.0803641
335,13,26,0.00833572
402,13,37,1.34619
469,16,37,3.15766
536,16,37,2.82323
603,16,37,2.62753e-11
670,19,37,2.64733
737,23,37,0.200186
804,25,37,4.32901e-08
871,29,37,2.64876
938,31,37,2.21451
1005,33,37,1.68527
1072,33,37,0.218552
1139,33,37,1.93326e-07
1206,37,37,1.5716
1273,37,37,0.0108801
1340,38,37,0.836613
1407,38,37,0.123481
1474,39,37,0.406359
1541,40,37,2.71976
1608,40,37,3.00929
1675,40,37,2.96031
1742,40,40,0.693965
1809,40,40,0.00050436
1876,42,40,1.16197
1943,42,40,0.0803704
2010,43,40,0.0414055
2077,43,45,2.67952
2144,43,45,2.94589
2211,43,45,3.24388
2278,43,45,5.12571e-08
2345,43,45,3.09501
2412,43,45,2.56242
2479,43,45,0.000708762
