step,max_distance,k_max,entropy
0,1,3,0.38909
67,4,57,1.13006
134,4,111,0.68008
201,4,178,0.4923
268,4,245,0.411117
335,4,312,0.356224
402,4,379,0.38221
469,4,446,0.355495
536,4,510,0.349421
603,4,576,0.387681
670,4,642,0.418056
737,4,708,0.408042
804,4,774,0.436357
871,4,839,0.47551
938,4,905,0.4824
1005,4,972,0.47236
1072,4,1036,0.467447
1139,4,1102,0.627854
1206,5,1163,0.884788
1273,5,1224,0.93565
1340,5,1281,1.02356
1407,5,1340,1.09388
1474,5,1390,1.1597
1541,5,1440,1.21766
1608,5,1484,1.30411
1675,5,1528,1.37184
1742,5,1573,1.42532
1809,5,1616,1.47471
1876,5,1653,1.4868
1943,5,1695,1.50746
2010,5,1747,1.53879
2077,5,1793,1.57589
2144,5,1842,1.5843
2211,5,1890,1.58583
2278,5,1938,1.59552
2345,5,1986,1.59288
2412,5,2025,1.60887
2479,5,2068,1.60421
