step,max_distance,k_max,entropy
0,1,3,1.5784
67,3,41,4.85464
134,3,63,5.51947
201,3,82,5.92243
268,3,97,6.20915
335,4,112,6.42959
402,4,126,6.6092
469,4,136,6.76362
536,4,144,6.89625
603,4,154,7.01415
670,4,169,7.11854
737,4,179,7.2116
804,4,184,7.29987
871,4,195,7.37843
938,4,200,7.45299
1005,4,211,7.52155
1072,4,224,7.58556
1139,5,233,7.64651
1206,5,241,7.70417
1273,5,251,7.75765
1340,5,255,7.80925
1407,5,260,7.85777
1474,5,270,7.90363
1541,5,277,7.94812
1608,5,284,7.99182
1675,5,291,8.03184
1742,5,298,8.07077
1809,5,306,8.10812
1876,5,317,8.14404
1943,5,324,8.1794
2010,5,334,8.21335
2077,5,339,8.24597
2144,5,345,8.27785
2211,5,352,8.30827
2278,5,357,8.33867
2345,5,369,8.36701
2412,5,376,8.39538
2479,5,385,8.42298
2546,5,393,8.44958
2613,5,399,8.4755
2680,5,408,8.50068
2747,5,419,8.52506
2814,5,425,8.54917
2881,5,430,8.57257
2948,5,437,8.5958
3015,5,444,8.61768
3082,6,448,8.63968
3149,6,452,8.66106
3216,6,459,8.68223
3283,6,465,8.70314
3350,6,471,8.72341
3417,6,473,8.74345
3484,6,478,8.76286
3551,6,487,8.78201
3618,6,493,8.8007
3685,6,500,8.81864
3752,6,508,8.83639
3819,6,512,8.85374
3886,6,517,8.87147
3953,6,521,8.88864
4020,6,524,8.90566
4087,6,530,8.9223
4154,6,535,8.93858
4221,6,539,8.9547
4288,6,546,8.97047
4355,6,549,8.98596
4422,6,552,9.00142
4489,6,555,9.01666
4556,6,564,9.03154
4623,6,569,9.04617
4690,6,570,9.0605
4757,6,575,9.07485
4824,6,580,9.08854
4891,6,584,9.10237
4958,6,591,9.11603
