step,max_distance,k_max,entropy
0,1,3,1.37392
67,4,12,4.19036
134,5,16,4.85197
201,6,16,5.24896
268,6,16,5.53133
335,6,17,5.75378
402,7,17,5.93522
469,7,17,6.08971
536,7,17,6.22585
603,7,18,6.34068
670,7,18,6.44762
737,7,19,6.54411
804,7,19,6.62814
871,7,19,6.70714
938,8,19,6.78156
1005,8,19,6.85284
1072,8,19,6.91793
1139,8,19,6.97811
1206,8,19,7.03241
1273,9,20,7.08695
1340,9,20,7.13805
1407,9,20,7.18651
1474,9,20,7.2349
1541,9,20,7.27991
1608,9,20,7.32271
1675,9,20,7.36444
1742,9,20,7.40325
1809,9,22,7.44071
1876,9,22,7.47607
1943,9,22,7.51154
2010,9,22,7.54443
2077,9,22,7.57782
2144,9,22,7.60864
2211,9,22,7.63963
2278,9,22,7.66965
2345,9,22,7.69976
2412,9,22,7.72701
2479,9,22,7.75392
