step,max_distance,k_max,entropy
0,1,3,0.183959
67,2,62,2.91524
134,3,120,2.78454
201,3,128,1.59493
268,4,133,1.90106
335,4,176,1.81939
402,4,231,1.8819
469,4,285,1.9061
536,4,343,1.91316
603,4,387,2.00128
670,4,445,1.98002
737,4,502,1.99033
804,4,551,2.02229
871,4,604,2.01818
938,4,649,2.03616
1005,4,704,2.02092
1072,4,758,2.02565
1139,4,810,2.03173
1206,4,856,2.08358
1273,4,910,2.06174
1340,4,959,2.08322
1407,4,1014,2.10545
1474,4,1068,2.14051
1541,4,1117,2.16019
1608,4,1164,2.19326
1675,4,1219,2.19892
1742,4,1276,2.19916
1809,4,1321,2.20949
1876,4,1370,2.21455
1943,4,1417,2.24266
2010,4,1467,2.27708
2077,4,1520,2.29536
2144,4,1575,2.29894
2211,4,1637,2.31847
2278,4,1686,2.34036
2345,4,1740,2.355
2412,4,1788,2.36394
2479,4,1844,2.37347
