step,max_distance,k_max,entropy
0,1,3,1.3846
67,4,10,4.25878
134,5,12,4.92426
201,5,12,5.31992
268,7,13,5.60254
335,7,13,5.82289
402,7,14,6.00333
469,7,14,6.15627
536,7,14,6.28856
603,7,15,6.40556
670,7,16,6.51034
737,8,16,6.60516
804,8,16,6.69182
871,8,16,6.77134
938,8,16,6.84515
1005,8,17,6.91392
1072,9,17,6.97818
1139,9,17,7.03858
1206,9,17,7.09558
1273,9,17,7.14954
1340,10,17,7.20065
1407,10,17,7.24925
1474,10,18,7.29559
1541,10,18,7.33995
1608,10,18,7.38247
1675,10,18,7.42324
1742,10,18,7.4624
1809,10,18,7.50003
1876,10,18,7.53637
1943,10,18,7.57139
2010,10,18,7.60522
2077,10,19,7.63794
2144,10,19,7.66965
2211,10,19,7.70037
2278,10,19,7.73019
2345,10,19,7.75908
2412,10,19,7.78722
2479,10,19,7.81456
2546,10,19,7.84118
2613,10,19,7.86709
2680,10,19,7.89238
2747,10,19,7.91706
2814,10,19,7.94114
2881,10,19,7.96462
2948,10,19,7.98757
3015,10,19,8.01003
3082,10,19,8.03198
3149,10,20,8.05347
3216,10,20,8.07453
3283,10,20,8.09509
3350,10,20,8.11526
3417,10,20,8.13503
3484,10,20,8.15442
3551,10,20,8.17345
3618,10,20,8.19213
3685,10,20,8.21045
3752,10,20,8.22845
3819,10,20,8.24611
3886,10,20,8.26349
3953,10,20,8.28059
4020,10,20,8.29737
4087,10,20,8.3139
4154,11,20,8.33016
4221,11,20,8.34613
4288,11,21,8.36187
4355,11,21,8.37735
4422,11,21,8.39259
4489,11,21,8.40761
4556,11,21,8.42242
4623,11,21,8.437
4690,11,21,8.45137
4757,11,21,8.46556
4824,11,21,8.47953
4891,11,21,8.49331
4958,11,21,8.50691
5025,11,21,8.52032
5092,11,21,8.53355
5159,11,21,8.54661
5226,11,22,8.55949
5293,11,22,8.57224
5360,11,22,8.5848
5427,11,22,8.5972
5494,11,22,8.60946
5561,11,22,8.62159
5628,11,22,8.63356
5695,11,22,8.64539
5762,11,22,8.65707
5829,11,23,8.66861
5896,11,23,8.68004
5963,11,23,8.69132
6030,11,23,8.70248
6097,11,23,8.71351
6164,11,23,8.72442
6231,11,23,8.73521
6298,11,23,8.7459
6365,11,23,8.75647
6432,11,23,8.76694
6499,11,23,8.77729
6566,11,23,8.78755
6633,12,23,8.7977
6700,12,23,8.80776
6767,12,23,8.8177
6834,12,23,8.82753
6901,12,23,8.83727
6968,12,23,8.84692
7035,12,23,8.85649
7102,12,23,8.86596
7169,12,23,8.87534
7236,12,23,8.88463
7303,12,24,8.89384
7370,12,24,8.90297
7437,12,24,8.91203
7504,12,24,8.921
7571,12,24,8.92988
7638,12,24,8.93868
7705,12,24,8.94741
7772,12,24,8.95607
7839,12,24,8.96464
7906,12,24,8.97315
7973,12,24,8.98159
8040,12,24,8.98997
8107,12,24,8.99826
8174,12,24,9.00648
8241,12,24,9.01464
8308,12,24,9.02274
8375,12,24,9.03077
8442,12,24,9.03874
8509,12,24,9.04663
8576,12,24,9.05447
8643,12,24,9.06225
8710,12,24,9.06997
8777,12,24,9.07763
8844,12,24,9.08523
8911,12,24,9.09277
8978,12,24,9.10026
9045,12,24,9.10769
9112,12,24,9.11507
9179,12,24,9.12238
9246,12,24,9.12965
9313,12,24,9.13686
9380,12,24,9.14402
9447,12,24,9.15113
9514,12,24,9.1582
9581,12,24,9.16521
9648,12,24,9.17216
9715,12,24,9.17908
9782,12,24,9.18595
9849,12,24,9.19279
9916,12,24,9.19957
9983,12,24,9.2063
