step,max_distance,k_max,entropy
0,1,3,1.46344
67,2,48,4.48743
134,3,87,5.16258
201,3,121,5.57907
268,3,148,5.87632
335,4,174,6.10133
402,4,203,6.27051
469,4,229,6.43058
536,4,254,6.56466
603,4,272,6.67941
670,4,298,6.77869
737,4,324,6.86493
804,4,346,6.95802
871,4,372,7.03159
938,4,386,7.10297
1005,4,410,7.16545
1072,4,435,7.22341
1139,4,465,7.28568
1206,4,482,7.34212
1273,4,504,7.39235
1340,4,528,7.44331
1407,4,542,7.48936
1474,4,565,7.53876
1541,4,590,7.58354
1608,4,605,7.62783
1675,4,622,7.66621
1742,4,643,7.70433
1809,4,664,7.73963
1876,4,687,7.7735
1943,4,706,7.8113
2010,4,723,7.84375
2077,4,746,7.87825
2144,4,761,7.90794
2211,4,781,7.93954
2278,4,792,7.97102
2345,4,821,7.99536
2412,4,837,8.02446
2479,4,857,8.05045
2546,4,875,8.07774
2613,4,894,8.10439
2680,4,913,8.12837
2747,4,937,8.15071
2814,4,953,8.17496
2881,4,972,8.19684
2948,4,988,8.22004
3015,4,1007,8.24265
3082,4,1027,8.26556
3149,4,1038,8.28592
3216,4,1057,8.30516
3283,5,1076,8.3256
3350,5,1092,8.34435
3417,5,1107,8.36354
3484,5,1127,8.38208
3551,5,1148,8.40108
3618,5,1169,8.4191
3685,5,1185,8.43562
3752,5,1204,8.4529
3819,5,1222,8.46779
3886,5,1241,8.48592
3953,5,1255,8.50304
4020,5,1269,8.51868
4087,5,1285,8.53447
4154,5,1301,8.55068
4221,5,1310,8.56668
4288,5,1325,8.58344
4355,5,1338,8.59676
4422,5,1349,8.61118
4489,5,1362,8.62641
4556,5,1381,8.6418
4623,5,1394,8.65624
4690,5,1401,8.6693
4757,5,1415,8.68301
4824,5,1431,8.69749
4891,5,1447,8.71076
4958,5,1457,8.72323
5025,5,1468,8.73627
5092,5,1480,8.74892
5159,5,1492,8.76065
5226,5,1507,8.7724
5293,5,1520,8.78607
5360,5,1530,8.79862
5427,5,1545,8.81163
5494,5,1556,8.82404
5561,5,1573,8.83391
5628,5,1594,8.84388
5695,5,1603,8.85595
5762,5,1627,8.86766
5829,5,1645,8.8789
5896,5,1660,8.8904
5963,5,1678,8.90041
6030,5,1692,8.9106
6097,5,1712,8.92083
6164,5,1724,8.93087
6231,5,1739,8.93882
6298,5,1754,8.94864
6365,5,1770,8.9586
6432,5,1790,8.96841
6499,5,1803,8.97865
6566,5,1816,8.98903
6633,5,1830,8.99947
6700,5,1843,9.00899
6767,5,1855,9.01862
6834,5,1874,9.02752
6901,5,1886,9.03731
6968,5,1900,9.04581
7035,5,1915,9.05505
7102,5,1924,9.06433
7169,5,1941,9.07313
7236,5,1954,9.08132
7303,5,1970,9.08961
7370,5,1982,9.09783
7437,5,1993,9.10658
7504,5,2004,9.1154
7571,5,2018,9.12355
7638,5,2035,9.13143
7705,5,2042,9.13922
7772,5,2055,9.1473
7839,5,2071,9.15564
7906,5,2088,9.16469
7973,5,2101,9.17285
8040,5,2117,9.18154
8107,5,2125,9.18932
8174,5,2141,9.19745
8241,5,2153,9.20449
8308,5,2163,9.21301
8375,5,2175,9.22075
8442,5,2188,9.22917
8509,5,2200,9.23724
8576,5,2214,9.24472
8643,5,2226,9.25182
8710,5,2241,9.25906
8777,5,2251,9.26602
8844,5,2259,9.27336
8911,5,2273,9.28005
8978,5,2287,9.28704
9045,5,2297,9.29382
9112,5,2308,9.30094
9179,5,2322,9.30825
9246,5,2332,9.31563
9313,5,2344,9.32241
9380,5,2362,9.32931
9447,5,2374,9.33642
9514,5,2386,9.34324
9581,5,2407,9.34898
9648,5,2416,9.35596
9715,5,2427,9.36263
9782,5,2437,9.36893
9849,5,2450,9.37597
9916,5,2459,9.38284
9983,5,2465,9.38943
