step,max_distance,k_max,entropy
0,1,3,2.71096e-11
67,1,70,0.697554
134,1,137,3.19599e-05
201,1,204,0.407088
268,1,271,0.560748
335,1,338,0.580254
402,1,405,0.577414
469,1,472,0.604097
536,1,539,0.585835
603,1,606,0.638184
670,1,673,0.653128
737,1,740,0.0516395
804,1,807,0.0288515
871,1,874,0.0206126
938,1,941,0.0160688
1005,1,1008,0.0132305
1072,1,1075,0.01128
1139,1,1142,0.00995652
1206,1,1209,0.00885244
1273,1,1276,0.00797826
1340,1,1343,0.00726859
1407,1,1410,0.00674889
1474,1,1477,0.00624753
1541,1,1544,0.0381029
1608,1,1611,0.0358084
1675,1,1678,0.0337445
1742,1,1745,0.0319668
1809,1,1812,0.0303364
1876,1,1879,0.0289167
1943,1,1946,0.0275941
2010,1,2013,0.0485831
2077,1,2080,0.0510549
2144,1,2147,0.0533525
2211,1,2214,0.0709127
2278,1,2281,0.0683637
2345,2,2347,0.0698909
2412,2,2414,0.0675702
2479,2,2480,0.0690231
2546,2,2547,0.0668937
2613,2,2614,0.0648995
2680,2,2681,0.0630275
2747,2,2748,0.0612928
2814,2,2815,0.062608
2881,2,2882,0.0609649
2948,2,2949,0.0594348
3015,2,3016,0.0579621
3082,2,3083,0.0591557
3149,2,3150,0.0577694
3216,2,3217,0.0564504
3283,2,3284,0.0552359
3350,2,3351,0.0563338
3417,2,3418,0.0551415
3484,2,3485,0.0540212
3551,2,3552,0.0642805
3618,2,3619,0.0652826
3685,2,3686,0.0640222
3752,2,3753,0.0651099
3819,2,3820,0.0658931
3886,2,3887,0.0647007
3953,2,3954,0.0635533
4020,2,4021,0.0624483
4087,2,4088,0.0633304
4154,2,4155,0.0622715
4221,2,4222,0.0612496
4288,2,4289,0.0602626
4355,2,4356,0.0593087
4422,2,4423,0.0584014
4489,2,4489,0.0609561
4556,2,4556,0.0600417
4623,2,4623,0.0591559
4690,2,4689,0.05998
4757,2,4756,0.0608587
4824,2,4822,0.0617014
4891,2,4889,0.0608492
4958,2,4956,0.0615676
