step,max_distance,k_max,entropy
0,1,3,0.770082
67,7,13,3.20418
134,8,14,3.97499
201,9,15,2.37266
268,10,16,4.27878
335,11,19,4.70458
402,11,19,4.51587
469,11,19,5.07333
536,11,21,4.86639
603,12,21,5.00236
670,12,22,4.72781
737,12,22,5.30079
804,12,22,5.2338
871,12,25,5.07542
938,12,25,5.60276
1005,12,25,5.58009
1072,13,25,5.58422
1139,13,26,5.69164
1206,14,26,5.48778
1273,14,26,5.98513
1340,14,26,5.71163
1407,14,26,5.42048
1474,15,26,5.71793
1541,16,26,5.96272
1608,16,26,5.96495
1675,16,28,6.03483
1742,16,28,6.13596
1809,16,29,6.27498
1876,16,29,6.34478
1943,16,29,6.26699
2010,16,29,5.51652
2077,16,29,6.15643
2144,16,29,6.3112
2211,16,29,6.31515
2278,16,29,6.30103
2345,16,29,6.22066
2412,16,29,6.34848
2479,16,29,6.3408
