step,max_distance,k_max,entropy
0,1,3,0.38173
67,7,13,0.591726
134,11,19,2.13268
201,13,21,0.446596
268,15,34,0.000158686
335,16,35,2.29117
402,18,35,2.49144
469,20,35,2.86286
536,21,35,2.72207
603,25,35,1.71171
670,29,35,0.589999
737,29,35,0.204146
804,30,35,3.40588
871,30,35,0.00900416
938,30,35,0.0118003
1005,32,35,3.58354
1072,33,35,1.73436
1139,33,35,1.88599
1206,33,35,4.26565
1273,33,35,4.60804
1340,33,35,3.96094
1407,33,35,4.04137
1474,33,35,1.08756
1541,33,35,4.33542
1608,33,35,0.000107157
1675,33,35,4.21576
1742,33,35,4.12519
1809,33,35,2.28028
1876,33,38,4.34009
1943,33,38,2.56141
2010,33,38,1.51473
2077,33,38,2.75418
2144,33,38,2.62256
2211,33,50,0.0204877
2278,33,53,0.633709
2345,33,53,2.72033
2412,33,53,0.564183
2479,33,53,2.76149
2546,33,53,0.0417273
2613,33,53,3.11725
2680,33,53,9.13493e-07
2747,33,53,2.80586
2814,33,53,2.9921e-05
2881,33,53,4.76551
2948,33,53,4.88023
3015,33,53,0.905219
3082,33,53,3.26775
3149,33,53,3.37495
3216,33,53,0.00330132
3283,33,53,0.689508
3350,33,53,0.0678336
3417,33,53,5.19075
3484,33,53,5.08966
3551,33,53,3.4728
3618,33,53,0.746822
3685,33,53,0.573911
3752,33,53,4.9285
3819,33,53,4.13399
3886,33,53,0.275917
3953,33,53,3.56659
4020,33,55,3.42287
4087,34,64,5.06425
4154,35,64,5.08528
4221,35,64,4.39853
4288,35,64,5.15149
4355,35,64,3.69132
4422,37,64,4.3544
4489,37,64,0.694893
4556,37,64,0.0570061
4623,37,64,0.47079
4690,37,64,5.35255
4757,37,64,4.25764
4824,37,64,4.29883
4891,37,64,1.51891
4958,37,64,0.0866048
