step,max_distance,k_max,entropy
0,1,3,1.32786
67,2,37,4.19565
134,2,61,4.84364
201,3,81,5.20857
268,3,91,5.49617
335,3,106,5.69742
402,3,124,5.87374
469,3,136,6.019
536,3,152,6.12819
603,4,162,6.22946
670,4,177,6.32102
737,4,188,6.41137
804,4,206,6.49504
871,4,219,6.57539
938,4,228,6.65595
1005,4,241,6.71222
1072,4,252,6.7737
1139,4,265,6.83075
1206,4,277,6.88571
1273,4,291,6.93207
1340,4,301,6.97922
1407,4,314,7.02267
1474,4,324,7.06735
1541,4,335,7.10629
1608,4,342,7.13526
1675,4,349,7.16597
1742,4,360,7.20174
1809,4,374,7.22776
1876,4,388,7.25907
1943,4,397,7.29407
2010,4,407,7.32206
2077,4,417,7.34965
2144,4,420,7.38083
2211,4,429,7.40652
2278,4,436,7.43067
2345,4,445,7.44894
2412,4,454,7.4715
2479,4,466,7.49698
2546,4,470,7.51666
2613,4,478,7.5429
2680,4,489,7.56201
2747,4,497,7.58649
2814,4,501,7.60731
2881,4,513,7.63017
2948,4,521,7.65223
3015,4,529,7.67137
3082,4,543,7.69273
3149,4,553,7.71218
3216,4,563,7.72326
3283,4,576,7.73946
3350,4,587,7.76262
3417,4,601,7.77958
3484,4,608,7.80172
3551,4,617,7.82355
3618,4,630,7.83825
3685,4,642,7.84704
3752,4,658,7.86311
3819,4,671,7.87539
3886,4,682,7.89054
3953,4,693,7.90514
4020,4,708,7.91854
4087,4,721,7.93253
4154,4,728,7.94503
4221,4,745,7.95868
4288,4,753,7.97338
4355,4,765,7.98772
4422,4,774,7.99954
4489,4,784,8.01487
4556,4,802,8.02666
4623,4,816,8.03942
4690,4,828,8.05728
4757,4,838,8.06489
4824,4,847,8.07454
4891,4,857,8.08572
4958,4,871,8.09716
5025,4,881,8.11044
5092,4,887,8.12323
5159,4,903,8.13412
5226,4,920,8.14529
5293,4,930,8.15692
5360,4,940,8.16853
5427,4,950,8.17941
5494,4,957,8.18971
5561,4,975,8.19973
5628,4,984,8.21125
5695,4,996,8.22136
5762,4,1010,8.22887
5829,4,1023,8.24048
5896,5,1036,8.24845
5963,5,1053,8.26001
6030,5,1069,8.27076
6097,5,1085,8.28089
6164,5,1094,8.29157
6231,5,1107,8.30271
6298,5,1112,8.31402
6365,5,1123,8.32542
6432,5,1136,8.33424
6499,5,1148,8.34269
6566,5,1164,8.35326
6633,5,1173,8.36196
6700,5,1189,8.36827
6767,5,1200,8.37697
6834,5,1216,8.38547
6901,5,1224,8.39376
6968,5,1236,8.40164
7035,5,1252,8.40947
7102,5,1263,8.41727
7169,5,1275,8.42359
7236,5,1286,8.43236
7303,5,1296,8.44004
7370,5,1304,8.4466
7437,5,1312,8.45547
7504,5,1328,8.46337
7571,5,1338,8.47373
7638,5,1349,8.48183
7705,5,1358,8.49008
7772,5,1374,8.4998
7839,5,1382,8.50685
7906,5,1394,8.51458
7973,5,1402,8.5238
8040,5,1414,8.52997
8107,5,1427,8.53669
8174,5,1441,8.5444
8241,5,1446,8.55087
8308,5,1456,8.55742
8375,5,1473,8.56398
8442,5,1486,8.57019
8509,5,1492,8.57866
8576,5,1505,8.58501
8643,5,1522,8.59014
8710,5,1533,8.59708
8777,5,1545,8.60106
8844,5,1552,8.60791
8911,5,1561,8.61458
8978,5,1569,8.62065
9045,5,1582,8.62591
9112,5,1591,8.63176
9179,5,1599,8.63648
9246,5,1610,8.64224
9313,5,1621,8.64642
9380,5,1635,8.65111
9447,5,1648,8.65783
9514,5,1661,8.66317
9581,5,1669,8.66662
9648,5,1686,8.67397
9715,5,1693,8.67952
9782,5,1703,8.68555
9849,5,1720,8.69153
9916,5,1732,8.69876
9983,5,1746,8.7027
