step,max_distance,k_max,entropy
0,1,3,1.38101
67,3,14,4.24194
134,5,16,4.90512
201,5,17,5.30114
268,5,20,5.58539
335,7,21,5.80621
402,7,21,5.98747
469,7,22,6.14115
536,7,22,6.27398
603,8,23,6.39106
670,8,23,6.49619
737,8,23,6.59031
804,8,23,6.678
871,8,23,6.75746
938,8,24,6.831
1005,8,24,6.90008
1072,8,25,6.96453
1139,8,25,7.02491
1206,8,25,7.0819
1273,8,25,7.13599
1340,8,25,7.18724
1407,8,25,7.23569
1474,8,25,7.28233
1541,8,25,7.32665
1608,8,25,7.36927
1675,8,25,7.41016
1742,8,25,7.44954
1809,8,25,7.48683
1876,9,25,7.52295
1943,9,25,7.55775
2010,9,25,7.59154
2077,9,25,7.6242
2144,9,25,7.65607
2211,9,25,7.68694
2278,9,25,7.71677
2345,9,25,7.74566
2412,9,25,7.77352
2479,9,25,7.80091
