step,max_distance,k_max,entropy
0,1,3,1.38405
67,4,14,4.25412
134,5,14,4.92035
201,7,15,5.31688
268,7,15,5.59926
335,7,16,5.82006
402,8,16,6.00022
469,8,18,6.15321
536,8,18,6.28586
603,8,19,6.40267
670,8,19,6.50755
737,8,19,6.60227
804,8,19,6.68891
871,9,19,6.76843
938,9,19,6.8422
1005,9,19,6.91084
1072,9,20,6.97511
1139,9,20,7.03526
1206,9,20,7.09205
1273,9,20,7.14618
1340,9,20,7.19739
1407,9,20,7.24607
1474,9,20,7.29254
1541,9,20,7.33682
1608,9,20,7.37923
1675,9,20,7.42002
1742,9,20,7.45914
1809,10,20,7.49673
1876,10,20,7.53304
1943,10,21,7.56811
2010,10,21,7.60195
2077,10,21,7.63466
2144,10,21,7.66633
2211,10,21,7.69702
2278,10,21,7.72675
2345,10,21,7.75575
2412,10,22,7.78377
2479,10,22,7.81107
