step,max_distance,k_max,entropy
0,1,3,2.96797e-11
67,1,70,0.171774
134,1,137,0.151356
201,1,204,0.145375
268,1,271,0.128775
335,1,338,0.118727
402,1,405,0.143795
469,1,472,0.13497
536,1,539,0.148046
603,1,606,0.177874
670,1,673,0.203231
737,1,740,0.195684
804,1,807,0.206121
871,1,874,0.226053
938,1,941,0.222875
1005,1,1008,0.214512
1072,1,1075,0.217553
1139,1,1142,0.330597
1206,1,1209,0.0769079
1273,1,1276,0.0464375
1340,2,1342,0.0338573
1407,2,1409,0.0266603
1474,2,1476,0.022171
1541,2,1543,0.0189885
1608,2,1610,0.016644
1675,2,1677,0.0148408
1742,2,1744,0.0134084
1809,2,1811,0.0123654
1876,2,1878,0.0113821
1943,2,1945,0.0105513
2010,2,2012,0.00989798
2077,2,2079,0.00933169
2144,2,2146,0.00878438
2211,2,2213,0.00830095
2278,2,2280,0.00787067
2345,2,2347,0.00748485
2412,2,2414,0.00713715
2479,2,2481,0.00682189
