Node,Curvature
0,-1
1,-3
2,-1.83333
3,-2.66667
4,-1
5,-2.16667
6,-1.33333
7,-1.16667
8,-1.5
9,-2.66667
10,-3.16667
11,-1.16667
12,-1.66667
13,-0.333333
14,-0.5
15,-2.5
16,-2.83333
17,-0.166667
18,0
19,-1
20,-2.33333
21,-1
22,-0.333333
23,-0.833333
24,-0.666667
25,-0.666667
26,-0.833333
27,-0.833333
28,-0.5
29,-0.166667
30,0.166667
31,-0.5
32,-1
33,-1.16667
34,-1.83333
35,-0.666667
36,-0.666667
37,-0.666667
38,-1.83333
39,-1.66667
40,-2.83333
41,0
42,-0.333333
43,-0.666667
44,-0.833333
45,-2
46,-1.33333
47,-1
48,-1.83333
49,-0.833333
50,-0.666667
51,0.166667
52,-0.833333
53,-3.83333
54,-0.5
55,0
56,-0.333333
57,-0.666667
58,0.166667
59,-0.333333
60,-1.16667
61,-0.333333
62,-0.5
63,-0.333333
64,0.166667
65,-0.666667
66,-1.16667
67,-1.66667
68,-1.5
69,-2
70,-0.166667
71,-1.33333
72,-3.16667
73,-0.833333
74,0
75,-1.16667
76,-1
77,-0.833333
78,-0.833333
79,0
80,-1.33333
81,-0.666667
82,-0.333333
83,-1.5
84,-3
85,-1.16667
86,-3
87,-2.33333
88,-1.16667
89,-0.833333
90,-0.333333
91,-0.666667
92,-0.333333
93,-0.333333
94,-2
95,-1.16667
96,-1.83333
97,-0.333333
98,-0.666667
99,-1.33333
100,0
101,-0.666667
102,-1.16667
103,-0.666667
104,0
105,-1.16667
106,-0.5
107,-0.666667
108,-1
109,-0.5
110,-0.5
111,-0.666667
112,-1.33333
113,-0.5
114,-0.333333
115,-2.16667
116,-1.33333
117,-0.166667
118,0
119,-0.666667
120,-1
121,0
122,-0.333333
123,-1.33333
124,-0.166667
125,0.166667
126,0.166667
127,-0.833333
128,0.166667
129,-0.666667
130,-1
131,-0.333333
132,-1.33333
133,-1.66667
134,0
135,-0.833333
136,0
137,-3
138,0
139,-1.33333
140,-0.5
141,-0.666667
142,-0.5
143,0.166667
144,-0.166667
145,0
146,-1
147,-2.83333
148,-0.833333
149,-0.5
150,-0.166667
151,0.166667
152,0.333333
153,0.333333
154,-1.33333
155,-1.5
156,-1.83333
157,-0.5
158,-1.66667
159,-0.333333
160,-2
161,-0.5
162,-0.333333
163,-1.5
164,-2.33333
165,-1.83333
166,-2.16667
167,-0.5
168,-0.666667
169,-0.666667
170,-0.5
171,-1.33333
172,0.333333
173,0
174,-0.833333
175,0
176,-1.33333
177,-0.833333
178,-1.83333
179,-0.833333
180,-1
181,-0.5
182,-0.5
183,-0.333333
184,0.166667
185,-0.333333
186,-1.16667
187,-0.833333
188,-0.666667
189,-1
190,-1.33333
191,-1.16667
192,-0.333333
193,0
194,-0.666667
195,-0.333333
196,-0.166667
197,0
198,-1.33333
199,-1.66667
200,-0.666667
201,-0.333333
202,-1.16667
203,-1.16667
204,-1.33333
205,-1.33333
206,-1.16667
207,-1.66667
208,-1.66667
209,-0.333333
210,-1.66667
211,-0.5
212,-0.5
213,-0.666667
214,-0.166667
215,-0.5
216,-0.166667
217,0
218,0
219,-0.5
220,-1
221,0.166667
222,-0.166667
223,-0.833333
224,-0.333333
225,-0.333333
226,-1.16667
227,-0.666667
228,-1.33333
229,0
230,-0.5
231,-1.83333
232,-1.66667
233,-0.333333
234,-0.833333
235,-1.16667
236,0.333333
237,-0.5
238,-2.66667
239,-0.333333
240,0.166667
241,0
242,-0.166667
243,0
244,-0.5
245,-0.833333
246,0
247,-0.666667
248,-0.333333
249,-0.666667
250,-0.666667
251,-0.5
252,-0.833333
253,0.166667
254,-0.166667
255,-0.333333
256,-0.333333
257,-0.666667
258,-0.833333
259,-1.5
260,-0.833333
261,-1.16667
262,-0.5
263,-0.666667
264,-0.166667
265,-0.333333
266,-1.33333
267,-0.666667
268,-0.833333
269,-0.666667
270,-3.66667
271,-0.166667
272,-0.5
273,-0.333333
274,-0.666667
275,-0.5
276,0
277,-0.166667
278,-0.333333
279,-0.333333
280,0.166667
281,0.166667
282,-0.166667
283,0.166667
284,-1
285,-0.5
286,-0.166667
287,0.166667
288,-1.5
289,0
290,-0.333333
291,-0.666667
292,-0.666667
293,-1
294,-0.5
295,0
296,-1
297,0
298,-0.333333
299,-1.83333
300,-1.16667
301,-0.333333
302,0
303,0
304,-0.166667
305,-1.33333
306,0.166667
307,-1.16667
308,-0.5
309,-0.333333
310,0
311,-0.666667
312,-1.16667
313,0
314,0
315,-1
316,-0.5
317,0
318,-0.5
319,0.166667
320,-0.666667
321,-0.333333
322,-0.333333
323,-1
324,-0.666667
325,-0.666667
326,0
327,-0.666667
328,0
329,-2.16667
330,0.333333
331,0
332,0.166667
333,-0.5
334,-2
335,-1
336,-1
337,-0.166667
338,-0.5
339,-0.5
340,-0.5
341,0.333333
342,-0.5
343,-0.333333
344,-1.16667
345,-2.33333
346,-0.833333
347,-0.166667
348,-0.5
349,-0.833333
350,0
351,0
352,-1.33333
353,-1
354,0
355,-0.166667
356,0
357,0.166667
358,-1
359,0.166667
360,0.166667
361,0
362,0.166667
363,-0.833333
364,-0.166667
365,-0.833333
366,-2.16667
367,-0.5
368,-0.666667
369,-0.5
370,-0.333333
371,0
372,-0.166667
373,-0.5
374,-0.333333
375,-0.333333
376,-1
377,-0.166667
378,-0.5
379,0
380,-0.166667
381,0
382,-0.166667
383,-0.166667
384,-0.333333
385,0.166667
386,-0.5
387,0
388,-0.166667
389,-1.83333
390,-1.16667
391,-0.5
392,-0.833333
393,0.166667
394,-0.166667
395,-0.666667
396,-1.16667
397,0.166667
398,-0.333333
399,-1
400,0.166667
401,-2.16667
402,-0.5
403,0.333333
404,-0.5
405,-1
406,-0.333333
407,-1.5
408,-0.5
409,-0.166667
410,-1.16667
411,-0.5
412,-0.166667
413,-1.33333
414,-0.333333
415,-0.166667
416,-0.5
417,-1
418,-0.5
419,-0.333333
420,0
421,0
422,-1
423,-0.5
424,0
425,-0.166667
426,0
427,-0.166667
428,-1.5
429,-1.66667
430,0.166667
431,-0.5
432,-0.5
433,0.166667
434,0.166667
435,0.166667
436,-0.5
437,-0.5
438,-0.666667
439,0.333333
440,-0.833333
441,-0.333333
442,0.333333
443,-0.666667
444,-0.666667
445,0
446,0
447,-0.666667
448,-0.333333
449,-0.666667
450,0.166667
451,-0.5
452,-1.33333
453,-0.333333
454,-0.666667
455,-0.5
456,-1.33333
457,-0.666667
458,-1
459,-0.333333
460,-0.333333
461,0
462,0.166667
463,-1.66667
464,-1
465,-0.333333
466,0.166667
467,-0.333333
468,0
469,-0.166667
470,-2
471,-0.666667
472,-0.5
473,-0.5
474,0
475,-1
476,-0.833333
477,0
478,0
479,0
480,-0.5
481,-0.333333
482,-0.333333
483,-0.5
484,0.166667
485,0.166667
486,-2.16667
487,0
488,-0.5
489,-0.833333
490,-0.333333
491,-0.833333
492,-0.666667
493,-0.666667
494,-0.166667
495,0
496,-0.5
497,0.333333
498,-1.16667
499,-0.166667
500,-0.833333
501,-0.666667
502,0
503,-0.666667
504,-0.5
505,-1.33333
506,0.333333
507,-0.833333
508,-0.833333
509,0.166667
510,-1.16667
511,-1.66667
512,-1
513,0.166667
514,-0.5
515,-0.666667
516,-0.166667
517,-0.166667
518,-1.33333
519,-0.333333
520,-2.16667
521,0.166667
522,0
523,-0.833333
524,0.166667
525,-0.5
526,-0.166667
527,-0.333333
528,-0.5
529,-0.333333
530,0.166667
531,0.166667
532,0
533,-0.333333
534,0.166667
535,-1.5
536,0
537,-0.333333
538,0.166667
539,-0.333333
540,0.166667
541,-1.5
542,-0.666667
543,0
544,0
545,0
546,0
547,-1.83333
548,0
549,0
550,0.333333
551,-0.5
552,-0.166667
553,0.166667
554,-0.166667
555,0.166667
556,-0.166667
557,0.333333
558,-0.333333
559,-0.666667
560,-0.5
561,-0.333333
562,0
563,-0.166667
564,-0.333333
565,0
566,-0.666667
567,0
568,-0.333333
569,0.166667
570,-0.333333
571,0
572,0.166667
573,-0.333333
574,0
575,-0.166667
576,-0.333333
577,-0.166667
578,-0.5
579,-0.5
580,-1.5
581,0.166667
582,-0.5
583,0
584,-0.166667
585,0
586,0
587,-0.166667
588,-1.33333
589,0.333333
590,-0.5
591,0.166667
592,-0.166667
593,-0.166667
594,-1
595,-0.833333
596,0
597,-1.66667
598,-0.333333
599,-0.5
600,-0.333333
601,-0.166667
602,-0.333333
603,-0.5
604,-0.833333
605,0
606,-2.33333
607,0.333333
608,0
609,-0.5
610,-0.166667
611,0
612,0.166667
613,0
614,-0.5
615,0.166667
616,-1.5
617,0
618,-0.666667
619,-1.5
620,-0.166667
621,-0.5
622,0
623,0
624,-0.166667
625,-0.5
626,-0.5
627,-0.666667
628,-0.666667
629,-3
630,0
631,-1.16667
632,-1.16667
633,-0.666667
634,-0.166667
635,-0.666667
636,0.166667
637,-0.666667
638,-0.166667
639,0.166667
640,-0.833333
641,0
642,-0.5
643,-1
644,-0.833333
645,0
646,0.333333
647,-0.166667
648,-0.666667
649,-0.666667
650,0.333333
651,-0.5
652,-0.333333
653,-0.166667
654,-1
655,0.333333
656,-0.5
657,-0.333333
658,-0.333333
659,-0.5
660,-0.166667
661,-0.166667
662,-2
663,0
664,-0.333333
665,-0.166667
666,-0.833333
667,-0.666667
668,-0.833333
669,-0.333333
670,-0.833333
671,0.166667
672,0.166667
673,-0.166667
674,0.166667
675,-1.16667
676,-0.5
677,-0.666667
678,-0.333333
679,-0.166667
680,0
681,0
682,-0.5
683,0.166667
684,-0.5
685,-1
686,-0.833333
687,-0.5
688,-0.5
689,-0.166667
690,-0.833333
691,-0.833333
692,-0.833333
693,0.333333
694,0.166667
695,0.166667
696,0
697,-0.833333
698,-0.166667
699,-0.166667
700,0
701,-0.166667
702,-1.16667
703,-0.5
704,-0.333333
705,-0.166667
706,0
707,-0.166667
708,0.166667
709,0.166667
710,-0.166667
711,0.166667
712,-0.333333
713,-0.666667
714,-0.333333
715,-2
716,-0.333333
717,0
718,-1
719,-0.5
720,-0.333333
721,0.166667
722,-0.166667
723,0
724,-0.333333
725,0.333333
726,-0.166667
727,0
728,-0.333333
729,0
730,-0.5
731,-1.33333
732,0
733,-0.5
734,-0.333333
735,0
736,-0.166667
737,-0.666667
738,0.166667
739,-0.333333
740,0
741,-0.166667
742,-0.666667
743,-0.166667
744,-0.333333
745,-1.16667
746,-0.166667
747,-0.166667
748,-0.166667
749,0.166667
750,-0.333333
751,-0.333333
752,-0.666667
753,-1.16667
754,-0.166667
