Source,Target
0,1
0,2
0,3
0,4
0,6
0,9
0,34
0,38
0,39
0,49
0,79
0,284
0,292
0,315
0,456
0,459
0,6834
0,10564
0,27243
0,31031
0,31675
0,45953
0,46703
0,59906
1,2
1,4
1,32
1,41
1,50
1,326
1,1162
1,3727
1,6922
1,23852
2,3
2,5
2,7
2,41
2,42
2,81
2,194
2,442
2,915
2,2974
2,6504
2,16782
3,5
3,12
3,17
3,34
3,40
3,119
3,149
3,245
3,263
3,287
3,419
3,517
3,648
3,752
4,6
4,11
4,14
4,20
4,26
4,32
4,45
4,56
4,62
4,64
4,74
4,82
4,83
4,91
4,204
4,218
4,260
4,778
4,1914
4,7024
5,7
5,8
5,10
5,12
5,13
5,16
5,21
5,29
5,31
5,47
5,67
5,107
5,136
5,141
5,145
5,161
5,225
5,244
5,281
5,319
5,860
5,889
5,932
5,1286
5,2586
5,3549
5,5438
5,15146
5,15171
6,9
6,11
6,15
6,58
6,70
6,71
6,72
6,77
6,98
6,110
6,206
6,303
6,368
6,650
6,756
6,911
6,1056
6,1068
6,2003
6,34234
6,34464
6,38053
6,39787
6,57842
6,72357
7,8
7,18
7,22
7,194
7,431
7,460
7,579
7,590
7,696
7,711
7,965
7,5811
7,6076
7,6572
7,58147
7,77138
7,87852
8,10
8,18
8,19
8,25
8,27
8,28
8,8500
8,8768
8,10228
8,17846
8,20139
8,20560
8,76702
8,80796
8,84715
8,88218
9,15
9,284
9,1062
9,8350
9,16259
10,16
10,25
10,101
11,14
11,1056
11,35756
11,49379
12,13
12,17
12,24
12,57
12,59
12,63
12,490
12,593
12,1164
12,1440
12,2227
12,2661
12,2666
13,31
13,371
14,20
14,48
14,513
14,789
14,2587
14,7385
14,8396
14,49379
15,58
15,104
15,1062
15,1814
15,1947
15,8617
15,9120
15,9647
15,25666
16,21
16,52
16,101
16,3165
16,5749
16,6692
16,8242
17,24
17,149
17,290
17,676
18,19
18,22
18,23
18,33
18,35
18,37
18,44
18,76
18,97
18,133
18,134
18,138
18,163
18,187
18,196
18,209
18,214
18,215
18,217
18,219
18,222
18,409
18,506
18,558
18,792
18,811
18,829
18,834
18,924
18,938
18,943
18,949
18,1167
18,1310
18,1337
18,1422
18,1426
18,1675
18,1732
18,1747
18,1796
18,2099
18,2338
18,2888
18,2904
18,3001
18,3825
18,3905
18,4099
18,4449
18,4815
18,4966
18,5144
18,5154
18,5300
18,5510
18,8191
18,9479
18,9603
18,10619
18,10730
18,10747
18,12115
18,15832
18,16142
18,20133
18,24765
18,25050
18,25086
18,25215
18,25611
18,28647
18,33400
18,36645
18,40638
18,41257
18,42945
18,51218
18,72172
18,72589
18,73906
18,74280
18,80316
19,23
19,27
19,46
19,60
19,118
19,188
19,1615
19,1691
19,3378
19,4086
19,4116
19,8843
20,26
20,48
20,54
20,68
20,102
20,19241
20,33987
20,42605
20,44539
21,29
21,52
21,210
21,268
21,2149
21,2332
21,15354
22,33
22,100
22,431
22,1916
23,46
23,209
23,636
24,57
24,5222
25,17846
27,28
27,30
27,60
27,78
27,160
27,299
27,415
27,470
27,977
27,1546
27,7174
27,8456
27,8655
27,10578
27,11544
27,11930
27,13839
27,30126
27,41799
27,82734
27,83619
28,30
28,8500
28,11055
28,11288
28,62058
29,210
29,225
29,252
29,267
29,306
29,443
29,3132
29,4533
29,13651
29,27092
29,57643
29,85343
30,78
30,1059
30,8839
31,47
31,371
31,19369
31,24163
31,28754
31,42328
32,45
32,53
32,326
32,380
32,473
32,665
32,726
32,3356
32,7335
32,7510
32,9066
32,42055
33,35
33,36
33,51
33,100
33,3495
33,4281
33,4756
34,38
34,40
34,61
34,65
34,313
34,351
34,2328
34,2430
34,93016
35,36
35,37
35,55
35,69
35,73
35,125
35,674
35,680
35,1772
35,3559
35,5102
35,8033
36,51
36,55
36,6413
37,44
37,69
37,786
37,4291
37,5703
37,6491
37,56210
37,86886
38,39
38,43
38,61
38,139
38,212
39,43
39,49
39,89
39,207
39,445
39,568
39,616
39,653
39,821
39,1199
39,2333
39,2432
39,10574
39,36780
39,79863
40,119
40,183
40,351
40,2019
41,42
41,50
41,86
41,249
41,274
41,277
41,502
41,596
41,628
41,641
41,919
41,946
41,1221
41,2574
41,5613
41,9334
41,10440
41,11435
41,14066
41,14933
41,17293
41,21778
42,81
42,86
42,92
42,111
42,127
42,130
42,983
42,6148
42,7801
42,8656
42,12832
42,34100
43,89
43,139
43,589
43,1098
43,6823
43,7419
43,7835
43,11562
43,11804
43,15764
43,32275
44,76
45,53
45,56
45,120
45,122
45,123
45,124
45,126
45,147
45,332
45,333
45,423
45,449
45,507
45,574
45,867
45,3834
45,4626
45,9311
46,118
46,474
46,627
47,67
47,154
47,19369
47,45610
48,54
48,220
48,513
48,16132
48,30933
48,47641
48,56761
49,79
49,1199
49,3186
50,277
50,6922
52,2332
52,3165
52,35737
53,120
53,850
53,3356
54,68
54,220
54,471
54,1015
55,73
55,6413
56,62
56,113
56,123
56,393
56,1499
56,6392
56,60056
57,59
57,75
57,121
57,159
57,611
57,2516
57,4463
57,5222
57,9556
57,60750
58,70
58,85
58,104
58,226
58,227
58,549
58,815
58,1022
58,1146
58,1197
58,1260
58,1378
58,8934
58,21551
58,91796
59,63
59,75
59,512
59,515
59,544
59,1245
59,1877
59,1982
59,4557
59,10067
59,30485
59,61647
59,82214
60,415
60,1615
60,7790
60,20712
60,32130
61,65
61,212
61,387
61,69349
62,64
62,66
62,113
62,527
62,734
62,15462
62,18340
62,18355
62,21436
62,21695
63,490
63,1245
63,1887
64,66
64,74
64,484
64,573
64,747
64,766
64,775
64,1113
64,1780
64,1899
64,1923
64,22390
64,34684
64,41657
64,66222
64,69630
65,313
66,527
66,9281
66,22390
67,107
67,154
67,155
67,440
67,1070
67,2260
67,47682
68,102
68,471
69,125
69,786
70,71
70,85
70,87
70,1898
70,21496
70,95082
71,72
71,80
71,87
71,88
71,182
71,230
71,304
71,7459
71,84573
72,77
72,80
72,90
72,93
72,94
72,95
72,346
72,362
72,372
72,588
72,599
72,600
72,622
72,2474
72,4481
72,42803
72,61868
72,62089
72,67619
72,73630
72,73780
72,81783
72,90715
72,95331
73,674
73,29968
74,82
74,84
74,484
74,5730
74,13098
74,20094
74,50807
74,54216
75,121
75,512
75,606
75,1028
75,1047
75,2331
75,2851
75,3028
75,4363
75,4411
75,24053
75,27109
76,97
77,90
77,98
77,105
77,116
77,669
78,160
78,200
78,238
78,1059
78,4967
78,6846
78,7606
78,11529
78,12817
78,19272
79,456
79,584
79,7558
79,7633
79,27147
80,73630
81,442
81,983
82,83
82,84
82,108
82,117
82,170
82,289
82,294
82,310
82,397
82,566
82,644
82,670
82,689
82,705
82,732
82,4212
82,4502
82,4755
82,4996
82,5069
82,5367
82,6309
82,6344
82,6494
82,6758
82,7061
82,7131
82,7444
82,7546
82,7601
82,7615
82,7891
82,8430
82,8520
82,9856
82,10162
82,15052
82,15135
82,16008
82,17067
82,17337
82,17494
