step,max_distance,k_max,entropy
0,1,3,0.674023
67,2,66,0.396719
134,2,117,1.46271
201,3,140,1.35762
268,3,177,1.53956
335,4,188,0.880497
402,4,236,0.669512
469,4,300,0.538961
536,4,363,0.616648
603,4,428,0.624404
670,4,493,0.601746
737,4,553,0.661154
804,4,617,0.661576
871,4,682,0.627978
938,4,746,0.613079
1005,4,812,0.600493
1072,4,875,0.641404
1139,4,936,0.63881
1206,4,999,0.677117
1273,4,1064,0.657185
1340,4,1128,0.671808
1407,4,1188,0.684046
1474,4,1251,0.678474
1541,4,1315,0.681445
1608,4,1381,0.999484
1675,4,1446,1.16985
1742,4,1498,1.30731
1809,4,1554,1.3851
1876,4,1610,1.45943
1943,4,1666,1.49912
2010,4,1716,1.48892
2077,4,1760,1.50048
2144,4,1806,1.46301
2211,4,1848,1.43777
2278,4,1892,1.42652
2345,4,1938,1.43126
2412,4,1976,1.43352
2479,4,2022,1.39728
