step,max_distance,k_max,entropy
0,1,3,0.000345195
67,2,67,1.29665
134,2,120,1.07396
201,3,121,0.34829
268,3,169,0.677408
335,3,228,0.671003
402,3,287,0.654548
469,3,349,0.711084
536,3,410,0.680163
603,3,465,0.773463
670,3,527,0.731375
737,3,582,0.652287
804,3,627,0.74975
871,3,679,0.773993
938,3,719,0.806412
1005,3,770,0.781629
1072,3,821,0.772571
1139,3,866,0.801169
1206,3,907,0.80999
1273,3,955,0.801411
1340,3,998,0.812063
1407,3,1046,0.822351
1474,3,1091,0.820749
1541,3,1114,0.00906376
1608,3,1114,0.00363609
1675,3,1114,0.00232446
1742,3,1114,0.00173609
1809,3,1141,0.00138644
1876,3,1208,0.00116547
1943,3,1275,0.00100237
2010,3,1342,0.0521436
2077,3,1409,0.065221
2144,4,1475,0.0680856
2211,4,1542,0.100772
2278,4,1609,0.0934119
2345,4,1675,0.100133
2412,4,1742,0.0938981
2479,4,1808,0.0941657
2546,4,1875,0.0940346
2613,4,1942,0.089233
2680,4,2009,0.0849284
2747,4,2076,0.0810484
2814,4,2143,0.0822786
2881,4,2210,0.0827393
2948,4,2277,0.0831001
3015,4,2344,0.0799738
3082,4,2411,0.080379
3149,4,2478,0.0776005
3216,4,2545,0.0750201
3283,4,2612,0.0726204
3350,4,2679,0.0732151
3417,4,2746,0.0710339
3484,4,2813,0.0689889
3551,4,2880,0.0823509
3618,4,2947,0.0831307
3685,4,3014,0.0809473
3752,4,3080,0.0841141
3819,4,3147,0.0847174
3886,4,3214,0.082681
3953,4,3281,0.0807463
4020,4,3348,0.078906
4087,4,3415,0.0795229
4154,4,3482,0.0798422
4221,4,3549,0.0781572
4288,4,3616,0.0784775
4355,4,3683,0.0768992
4422,4,3750,0.0772208
4489,4,3816,0.0799469
4556,4,3883,0.0784458
4623,4,3950,0.0770036
4690,4,4016,0.0776045
4757,4,4082,0.0782514
4824,4,4148,0.0787685
4891,4,4215,0.077434
4958,4,4282,0.0779143
