step,max_distance,k_max,entropy
0,1,3,1.38607
67,4,10,4.25654
134,5,12,4.92082
201,6,13,5.3162
268,7,15,5.59991
335,7,15,5.81965
402,7,15,5.99982
469,7,15,6.15272
536,7,15,6.28505
603,8,16,6.40195
670,8,16,6.50663
737,8,17,6.60151
804,8,17,6.68805
871,8,17,6.76782
938,8,17,6.8416
1005,8,17,6.91046
1072,8,17,6.97463
1139,8,17,7.03485
1206,8,17,7.09181
1273,8,18,7.14563
1340,8,18,7.1967
1407,8,18,7.24544
1474,8,19,7.29191
1541,8,20,7.33614
1608,9,20,7.37845
1675,9,20,7.41927
1742,9,20,7.45839
1809,9,20,7.496
1876,9,20,7.53232
1943,9,20,7.5674
2010,9,20,7.60128
2077,9,20,7.63409
2144,9,20,7.66578
2211,9,20,7.69644
2278,9,20,7.72628
2345,9,20,7.75525
2412,9,20,7.78334
2479,9,20,7.81075
2546,9,20,7.83739
2613,9,20,7.86338
2680,10,20,7.8886
2747,10,20,7.91316
2814,10,20,7.93725
2881,10,20,7.96074
2948,10,20,7.98366
3015,10,20,8.00605
3082,10,20,8.02797
3149,10,20,8.04948
3216,10,20,8.07055
3283,10,20,8.09118
3350,10,20,8.11139
3417,10,21,8.13118
3484,10,21,8.15057
3551,10,21,8.16958
3618,10,21,8.1882
3685,10,21,8.20652
3752,10,21,8.22455
3819,10,21,8.24224
3886,10,21,8.25963
3953,10,21,8.27674
4020,10,21,8.29351
4087,10,21,8.31004
4154,10,21,8.32628
4221,10,21,8.34225
4288,10,21,8.358
4355,10,21,8.37351
4422,10,21,8.38879
4489,10,21,8.40386
4556,10,21,8.41868
4623,10,21,8.43328
4690,10,22,8.44764
4757,10,22,8.46184
4824,10,22,8.47582
4891,10,22,8.48959
4958,10,22,8.50318
