Source,Target
0,1
0,2
0,10
0,13
0,21
0,24
0,28
0,30
0,80
0,84
0,233
0,244
0,432
0,573
0,577
0,763
0,1155
0,1411
0,2024
0,2197
1,2
1,3
1,4
1,5
1,10
1,16
1,31
1,49
1,67
1,90
1,103
1,222
1,253
1,379
1,709
1,1239
1,1513
2,3
2,21
2,23
2,35
2,61
2,106
2,114
2,503
2,648
2,727
2,802
2,803
2,1165
2,2053
2,2263
3,4
3,9
3,19
3,20
3,35
3,50
3,138
3,236
3,279
3,342
3,620
3,1091
3,1846
4,5
4,6
4,7
4,9
4,27
4,78
4,82
4,117
4,166
4,179
4,230
4,696
4,848
4,1928
5,6
5,8
5,12
5,15
5,16
5,18
5,32
5,52
5,104
5,214
5,242
5,967
5,1012
5,1078
5,1409
5,1553
6,7
6,8
6,11
6,34
6,44
6,68
6,119
6,226
6,231
6,343
6,619
6,675
6,865
7,34
7,38
7,45
7,82
7,112
7,358
7,1935
8,11
8,12
8,37
8,40
8,57
8,94
8,113
8,460
8,988
8,1072
8,1136
8,1784
9,19
9,22
9,27
9,36
9,48
9,145
9,363
9,399
9,544
9,567
9,580
9,677
9,755
9,918
9,1694
10,13
10,14
10,31
10,66
10,70
10,173
10,328
10,352
10,502
10,1094
10,2370
10,2399
11,68
11,190
11,598
11,891
11,1072
12,15
12,17
12,37
12,46
12,59
12,75
12,149
12,154
12,200
12,259
12,284
12,322
12,427
12,699
12,875
12,1080
12,1255
12,1455
12,2256
13,14
13,577
13,1832
14,66
14,102
14,311
14,607
14,735
14,1289
15,17
15,29
15,41
15,64
15,104
15,161
15,256
15,263
15,347
15,1001
15,1963
15,2246
16,18
16,49
16,51
16,141
16,291
16,332
16,364
16,556
16,593
16,969
17,29
17,39
17,75
17,152
17,292
17,294
17,479
17,761
17,1376
17,1723
17,1969
17,2234
17,2347
17,2381
18,32
18,33
18,141
18,162
18,416
18,456
18,921
18,1253
18,1258
19,20
19,22
19,42
19,118
19,1397
19,2160
19,2215
20,42
20,50
20,53
20,56
20,167
20,250
20,448
20,491
20,791
20,1709
21,23
21,24
21,25
21,26
21,74
21,97
21,739
22,36
22,118
22,1368
23,26
23,61
23,139
23,140
23,289
23,1005
23,1011
23,1181
24,25
24,28
24,43
24,58
24,60
24,79
24,1600
24,1650
24,2117
24,2157
25,43
25,74
25,95
25,134
25,150
25,262
25,299
25,310
26,139
26,300
26,540
26,1536
27,78
27,98
27,399
27,623
28,30
28,58
28,181
28,414
28,1365
28,1797
28,2054
28,2220
29,39
29,41
29,100
29,132
29,213
29,398
29,421
29,482
29,931
29,1579
29,1909
30,80
30,128
30,331
30,392
30,414
30,679
30,768
30,1027
30,1451
31,67
31,158
31,173
31,324
31,366
31,524
31,1043
31,2115
32,33
32,52
32,92
32,206
32,1137
32,1779
33,456
34,38
34,44
34,55
34,85
34,142
34,168
34,169
34,189
34,306
34,1306
34,1432
34,2284
35,106
35,138
35,156
35,170
35,245
35,298
35,806
36,48
36,1368
36,2467
37,40
37,46
37,54
37,101
37,269
37,296
37,372
37,442
37,1195
37,1345
37,1495
37,1692
37,2329
38,45
38,47
38,55
38,62
38,111
38,241
38,281
38,381
38,839
38,1303
38,1748
38,1856
39,132
39,294
39,337
39,359
39,446
39,776
39,2393
40,54
40,57
40,72
40,89
40,110
40,123
40,148
40,165
40,188
40,412
40,836
40,1865
40,1919
40,2218
41,64
41,96
41,100
41,235
41,243
41,375
41,541
41,783
42,791
42,1397
43,60
43,76
43,121
43,238
43,262
43,704
43,837
43,1141
43,1744
43,1770
43,2448
44,119
44,142
44,240
44,326
44,439
45,47
45,77
45,112
45,122
45,178
45,207
45,219
45,317
45,868
45,940
45,1761
46,59
46,63
46,65
46,73
46,108
46,172
46,269
46,1358
46,1518
46,2434
47,62
47,77
47,105
47,217
47,295
47,436
47,536
47,569
48,145
48,314
48,628
48,794
49,51
49,69
49,90
49,125
49,550
49,1025
49,2070
50,53
50,109
50,159
50,279
50,341
50,386
50,1716
51,69
51,88
51,93
51,135
51,332
51,377
51,757
51,1240
51,1336
52,92
52,214
52,277
52,451
52,478
52,561
52,643
52,991
52,1450
52,1785
53,56
53,109
53,115
53,124
53,267
53,287
53,871
53,930
53,1037
53,1210
53,1234
53,1509
53,2203
54,72
54,81
54,101
54,211
54,265
54,445
54,489
54,808
54,1587
54,1930
55,85
55,111
55,163
55,221
55,597
56,115
56,167
56,248
56,469
56,496
56,1849
57,94
57,123
57,129
57,747
57,1486
58,79
58,181
58,184
58,187
58,239
58,1017
58,1777
59,63
59,154
59,183
59,644
59,1310
60,76
60,144
60,369
60,2157
61,114
61,120
61,140
61,247
61,255
61,790
61,835
61,872
61,1948
62,105
62,241
62,272
62,465
62,666
62,669
62,816
63,65
63,71
63,592
63,844
64,96
64,130
64,131
64,161
64,419
64,1476
64,1768
65,71
65,73
65,83
65,87
65,99
65,185
65,543
65,1196
65,1552
65,1736
66,70
66,102
66,116
66,176
66,249
66,339
66,413
66,725
66,775
66,1117
66,1217
66,2040
67,158
67,253
67,722
67,1304
68,190
68,226
68,312
68,405
68,454
68,843
68,896
68,1293
68,1425
68,1523
68,1629
69,88
69,125
69,177
69,204
69,266
69,529
69,594
69,604
69,646
69,858
69,888
69,1246
69,1556
69,1593
69,1721
69,1908
70,116
70,328
70,385
70,575
70,1212
71,99
71,146
71,447
71,576
71,592
71,728
71,753
71,995
71,1879
72,81
72,86
72,89
72,199
72,218
72,367
72,680
72,945
72,1249
73,83
73,108
73,227
73,633
73,874
73,975
73,1049
73,1250
74,95
74,97
74,133
74,137
74,160
74,549
74,780
74,1199
75,149
75,152
75,175
75,348
75,425
75,443
75,766
76,121
76,144
76,195
76,216
76,333
76,1099
76,1369
77,122
77,217
77,1577
78,98
78,166
78,215
78,234
78,463
78,475
78,498
78,946
78,1160
78,1171
78,1668
78,1669
78,2135
78,2299
78,2369
79,187
79,601
79,1600
80,84
80,91
80,128
80,368
80,525
80,645
80,1278
80,1763
81,86
81,211
81,355
81,1166
81,2180
82,117
82,143
82,345
82,1672
82,1935
83,87
83,107
83,136
83,193
83,201
83,227
83,371
83,506
83,1519
83,1755
84,91
84,233
84,360
84,488
84,913
84,1918
84,2292
85,163
85,1306
85,1615
86,199
86,1166
86,1192
86,2126
87,107
87,185
87,356
87,617
87,618
87,649
87,1665
87,1854
87,1896
88,93
88,126
88,191
88,594
88,641
88,830
88,1266
88,1835
89,110
89,218
89,361
89,662
89,1598
90,103
90,261
90,481
90,550
90,962
90,1288
90,1349
90,2012
91,488
91,525
91,532
91,1227
92,206
92,455
92,478
92,521
92,689
93,126
93,135
93,151
93,197
93,394
93,611
93,846
93,854
93,1512
94,113
94,127
94,129
94,147
94,212
94,252
94,274
94,330
94,579
94,1139
95,133
95,134
95,192
95,210
95,462
95,571
95,1428
95,1567
95,2313
96,130
96,235
96,276
96,280
96,307
96,767
96,1226
96,1583
96,1584
97,137
97,374
97,402
97,739
97,827
97,1122
