step,max_distance,k_max,entropy
0,1,3,1.08211
67,5,13,3.50562
134,6,16,4.42418
201,7,19,4.82578
268,8,19,5.153
335,8,19,5.37736
402,8,19,5.59508
469,9,20,5.74411
536,9,20,5.89835
603,9,21,5.97048
670,9,21,6.10237
737,9,21,6.15101
804,9,22,6.23656
871,9,22,6.30313
938,9,22,6.4006
1005,9,23,6.47294
1072,10,24,6.56069
1139,10,24,6.60453
1206,10,24,6.6341
1273,10,24,6.69951
1340,10,24,6.75166
1407,10,24,6.80825
1474,10,25,6.87189
1541,10,25,6.93641
1608,10,25,6.99198
1675,10,25,7.03269
1742,10,25,7.06772
1809,10,25,7.09384
1876,10,25,7.13353
1943,10,26,7.15083
2010,10,27,7.16745
2077,11,27,7.21387
2144,11,27,7.24628
2211,11,27,7.27974
2278,11,27,7.29103
2345,11,27,7.345
2412,11,28,7.36447
2479,11,29,7.39988
