step,max_distance,k_max,entropy
0,1,3,1.34964
67,3,13,4.21481
134,4,17,4.87415
201,5,17,5.27916
268,5,19,5.56718
335,7,20,5.78822
402,7,20,5.9693
469,8,21,6.12259
536,8,21,6.25682
603,8,23,6.37384
670,8,23,6.48034
737,8,23,6.57433
804,8,24,6.66122
871,8,25,6.73947
938,8,25,6.81359
1005,8,26,6.88237
1072,8,26,6.94684
1139,8,26,7.00728
1206,8,26,7.06466
1273,8,26,7.11832
1340,8,26,7.16991
1407,8,26,7.21791
1474,8,26,7.26464
1541,8,26,7.30933
1608,8,26,7.35177
1675,9,26,7.39248
1742,9,26,7.4319
1809,9,26,7.46974
1876,9,26,7.50616
1943,9,26,7.54122
2010,9,26,7.57479
2077,9,26,7.60728
2144,9,26,7.63912
2211,9,26,7.67003
2278,9,26,7.69961
2345,9,26,7.72864
2412,9,26,7.75614
2479,10,26,7.7839
2546,10,26,7.81092
2613,10,27,7.83701
2680,10,27,7.86208
2747,10,27,7.88671
2814,10,27,7.91098
2881,10,27,7.93431
2948,10,27,7.95737
3015,10,27,7.9793
3082,10,27,8.0012
3149,10,27,8.02249
3216,11,27,8.04357
3283,11,27,8.06447
3350,11,27,8.08458
3417,11,27,8.10431
3484,11,27,8.12378
3551,11,28,8.14257
3618,11,28,8.16112
3685,11,28,8.17922
3752,11,28,8.19742
3819,11,28,8.21488
3886,11,28,8.23233
3953,11,28,8.24935
4020,11,28,8.26625
4087,11,28,8.2829
4154,11,28,8.29925
4221,11,28,8.31559
4288,11,28,8.33128
4355,11,28,8.34673
4422,11,28,8.36203
4489,11,28,8.37692
4556,11,28,8.39171
4623,11,28,8.40629
4690,11,28,8.42083
4757,11,28,8.43484
4824,11,28,8.44899
4891,11,28,8.46289
4958,11,28,8.4765
