step,max_distance,k_max,entropy
0,1,3,1.59324
67,2,34,4.86511
134,3,45,5.54305
201,3,53,5.94724
268,4,59,6.23338
335,4,65,6.4535
402,4,78,6.63103
469,4,83,6.7813
536,4,91,6.91377
603,5,98,7.02997
670,5,106,7.13508
737,5,120,7.22836
804,5,127,7.31586
871,5,133,7.39566
938,5,141,7.47012
1005,5,148,7.53797
1072,5,156,7.60243
1139,5,161,7.66298
1206,5,164,7.72102
1273,5,169,7.77522
1340,5,173,7.82668
1407,5,178,7.8751
1474,5,184,7.92088
1541,5,191,7.96442
1608,5,196,8.0066
1675,5,199,8.04676
1742,5,205,8.08596
1809,5,210,8.12322
1876,5,213,8.15939
1943,5,217,8.19448
2010,5,220,8.22846
2077,5,225,8.26138
2144,5,233,8.29266
2211,5,238,8.32344
2278,5,242,8.35282
2345,5,246,8.38177
2412,5,247,8.41009
2479,5,250,8.43725
