step,max_distance,k_max,entropy
0,1,3,1.38318
67,4,11,4.2436
134,5,13,4.90705
201,6,14,5.30146
268,6,14,5.58545
335,6,14,5.80626
402,6,15,5.98682
469,7,17,6.14071
536,7,17,6.27454
603,7,18,6.3914
670,7,18,6.49656
737,7,18,6.59143
804,7,18,6.6783
871,8,18,6.75776
938,8,18,6.83173
1005,8,18,6.90063
1072,8,18,6.96511
1139,8,18,7.02464
1206,8,18,7.0814
1273,8,19,7.13598
1340,8,19,7.18727
1407,8,19,7.23587
1474,8,19,7.28259
1541,9,19,7.32697
1608,9,19,7.36943
1675,9,19,7.41034
1742,9,19,7.4494
1809,9,19,7.48687
1876,9,19,7.52307
1943,9,20,7.55809
2010,9,21,7.59186
2077,10,21,7.62449
2144,10,21,7.65617
2211,10,21,7.68687
2278,10,21,7.71667
2345,10,21,7.74576
2412,10,21,7.77358
2479,10,21,7.80096
